player_id,player_name,team_id,team_abbr,games,minutes_per_game,minutes,season,season_type
1628932,A'ja Wilson,1611661319,LVA,1,23.60333333333333,23.60333333333333,2026,Regular Season
1642786,Aicha Coulibaly,1611661329,CHI,1,6.216666666666667,6.216666666666667,2026,Regular Season
1629501,Alanna Smith,1611661321,DAL,1,19.766666666666666,19.766666666666666,2026,Regular Season
1642775,Alex Wilson,1611661322,WAS,1,17.16,17.16,2026,Regular Season
1641648,Aliyah Boston,1611661325,IND,1,26.14666666666667,26.14666666666667,2026,Regular Season
1628277,Allisha Gray,1611661330,ATL,1,32.52333333333333,32.52333333333333,2026,Regular Season
202252,Alysha Clark,1611661321,DAL,1,4.183333333333334,4.183333333333334,2026,Regular Season
203826,Alyssa Thomas,1611661317,PHX,1,26.35,26.35,2026,Regular Season
1642797,Anastasiia Olairi Kosu,1611661324,MIN,1,6.145,6.145,2026,Regular Season
1642800,Aneesah Morrow,1611661323,CON,2,55.695,111.39,2026,Regular Season
1642291,Angel Reese,1611661330,ATL,1,32.38333333333333,32.38333333333333,2026,Regular Season
1643455,Angela Dugalic,1611661322,WAS,1,12.426666666666666,12.426666666666666,2026,Regular Season
1630993,Anneli Maley,1611661317,PHX,1,5.766666666666667,5.766666666666667,2026,Regular Season
1643489,Antonia Delaere,1611661324,MIN,1,13.516666666666667,13.516666666666667,2026,Regular Season
1629481,Arike Ogunbowale,1611661321,DAL,1,28.55666666666667,28.55666666666667,2026,Regular Season
1642826,Aubrey Griffin,1611661313,NYL,1,5.166666666666667,5.166666666666667,2026,Regular Season
1630386,Awak Kuier,1611661321,DAL,1,2.183333333333333,2.183333333333333,2026,Regular Season
1642793,Aziaha James,1611661321,DAL,1,15.61,15.61,2026,Regular Season
1643425,Azzi Fudd,1611661321,DAL,1,17.516666666666666,17.516666666666666,2026,Regular Season
204335,Betnijah Laney-Hamilton,1611661313,NYL,1,28.483333333333334,28.483333333333334,2026,Regular Season
1627668,Breanna Stewart,1611661313,NYL,1,28.351666666666667,28.351666666666667,2026,Regular Season
1629488,Brianna Turner,1611661319,LVA,1,13.55,13.55,2026,Regular Season
1629524,Bridget Carleton,1611661327,PDX,1,30.381666666666668,30.381666666666668,2026,Regular Season
203398,Brittney Griner,1611661323,CON,2,55.05833333333333,110.11666666666666,2026,Regular Season
1628279,Brittney Sykes,1611661332,TOR,1,27.75,27.75,2026,Regular Season
1642286,Caitlin Clark,1611661325,IND,1,30.793333333333333,30.793333333333333,2026,Regular Season
1642304,Carla Leite,1611661327,PDX,1,28.516666666666666,28.516666666666666,2026,Regular Season
1643467,Cassandre Prosper,1611661322,WAS,1,18.616666666666667,18.616666666666667,2026,Regular Season
1628508,Cecilia Zandalasini,1611661331,GSV,1,6.6,6.6,2026,Regular Season
1643449,Charlisse Leger-Walker,1611661323,CON,2,41.11,82.22,2026,Regular Season
203833,Chelsea Gray,1611661319,LVA,1,22.446666666666665,22.446666666666665,2026,Regular Season
1630150,Chennedy Carter,1611661319,LVA,1,19.363333333333333,19.363333333333333,2026,Regular Season
