player_id,orapm,drapm,net_rapm,possessions,season,season_type,window
1629476,-0.467,0.761,0.386,1125,2024,RS,3
1629477,1.426,0.959,1.603,5005,2024,RS,3
1629478,0.791,-1.359,0.333,2909,2024,RS,3
1629479,2.21,0.242,1.977,4325,2024,RS,3
1629480,1.074,-0.984,-0.066,1597,2024,RS,3
1629481,-0.231,-0.602,-0.85,6754,2024,RS,3
1629482,1.381,-2.925,-1.22,5410,2024,RS,3
1629483,1.37,1.278,0.775,4592,2024,RS,3
1629484,1.312,-3.692,-1.298,3234,2024,RS,3
1629488,-2.014,0.888,-0.445,4627,2024,RS,3
1629491,-2.434,0.562,-1.14,2675,2024,RS,3
1629496,2.109,1.842,2.458,6140,2024,RS,3
1629497,0.843,0.31,1.609,5393,2024,RS,3
1629498,1.287,-1.106,-0.217,7862,2024,RS,3
1629501,0.684,0.361,0.166,3422,2024,RS,3
1629524,2.877,3.245,4.285,4078,2024,RS,3
1629546,-0.363,-1.723,-1.852,1279,2024,RS,3
1629567,-0.285,0.665,-0.452,4678,2024,RS,3
1629568,-1.827,2.916,0.027,1422,2024,RS,3
1629571,-3.677,-2.042,-4.221,830,2024,RS,3
1629574,1.777,-1.577,0.498,1639,2024,RS,3
1630096,1.058,1.482,0.902,3770,2024,RS,3
1630101,-0.446,0.061,-0.283,3369,2024,RS,3
1630112,-1.081,-0.709,-1.29,4262,2024,RS,3
1630113,0.458,1.439,1.274,690,2024,RS,3
1630114,-0.309,-0.193,-1.627,947,2024,RS,3
1630115,-2.781,-2.204,-3.785,1419,2024,RS,3
1630134,-0.332,-1.985,-1.63,3172,2024,RS,3
1630139,-2.802,-1.099,-3.749,474,2024,RS,3
1630142,0.984,2.378,2.741,1506,2024,RS,3
1630149,1.781,-0.765,1.691,3354,2024,RS,3
1630150,-0.012,1.097,1.067,2385,2024,RS,3
1630386,-0.495,-0.835,-1.298,1910,2024,RS,3
1630387,-0.435,-0.574,-0.713,969,2024,RS,3
1630389,-1.994,-0.787,-1.825,3370,2024,RS,3
1630442,-0.266,1.13,-0.17,1352,2024,RS,3
1630444,1.596,0.846,2.145,714,2024,RS,3
1630446,-2.566,-1.544,-2.634,3467,2024,RS,3
1630459,-0.912,-2.789,-1.942,642,2024,RS,3
1630462,-2.639,0.28,-1.109,3433,2024,RS,3
1630471,-0.645,-0.115,-0.108,1789,2024,RS,3
1630957,-0.408,1.513,0.947,1161,2024,RS,3
1630996,-0.335,-0.972,-1.413,1924,2024,RS,3
1631006,-2.787,-1.827,-2.325,949,2024,RS,3
1631007,1.535,0.373,0.957,3464,2024,RS,3
1631009,0.97,1.699,2.016,5203,2024,RS,3
1631013,0.15,-0.536,-0.388,325,2024,RS,3
1631019,0.122,-0.307,1.018,4659,2024,RS,3
1631021,0.211,0.253,0.711,853,2024,RS,3
1631022,0.78,4.854,2.875,2789,2024,RS,3
1631029,-1.021,-0.268,-1.307,418,2024,RS,3
1631031,-0.644,0.936,-1.235,2090,2024,RS,3
1631032,0.809,0.217,0.708,791,2024,RS,3
1631044,-0.004,0.462,0.02,3994,2024,RS,3
1631055,-0.06,2.556,0.419,1378,2024,RS,3
1631083,0.365,-1.174,-1.087,1908,2024,RS,3
1631086,1.663,-1.13,0.528,3015,2024,RS,3
1631089,-1.696,-0.455,-0.854,1108,2024,RS,3
1631091,0.22,0.136,0.197,525,2024,RS,3
1631135,0.428,0.21,-0.48,3180,2024,RS,3
1631141,-0.369,1.781,0.855,2162,2024,RS,3
1641602,-0.91,-1.149,-1.087,417,2024,RS,3
1641641,1.324,0.776,1.707,577,2024,RS,3
1641642,0.979,0.262,0.527,1199,2024,RS,3
1641648,1.736,-1.653,0.032,4593,2024,RS,3
1641649,-2.032,0.767,-1.308,1882,2024,RS,3
1641650,-2.557,0.243,-1.914,2508,2024,RS,3
1641651,-0.206,0.986,-0.142,3126,2024,RS,3
1641652,0.069,-0.541,0.207,2183,2024,RS,3
1641653,-0.116,-0.238,-0.132,300,2024,RS,3
1641654,-0.42,0.56,0.054,454,2024,RS,3
1641656,-1.64,-0.48,-1.809,436,2024,RS,3
1641657,-0.536,1.6,0.201,3291,2024,RS,3
1641658,0.711,1.827,1.886,1339,2024,RS,3
1641660,-2.64,-2.99,-4.814,1409,2024,RS,3
1641661,-1.127,-0.549,-0.405,346,2024,RS,3
1641675,0.633,-0.706,1.589,843,2024,RS,3
1641690,-0.689,-0.486,-0.792,960,2024,RS,3
1641700,-2.247,-2.457,-3.384,625,2024,RS,3
1642210,-1.889,-1.613,-1.635,2006,2024,RS,3
1642244,-1.709,1.179,-0.73,1452,2024,RS,3
1642286,-0.381,-0.512,-1.081,2808,2024,RS,3
1642287,-1.297,1.211,-2.046,830,2024,RS,3
1642288,-2.116,-0.291,-0.956,2632,2024,RS,3
1642289,-0.294,-0.092,-0.396,1801,2024,RS,3
1642290,1.358,1.308,1.743,1881,2024,RS,3
1642291,0.85,0.663,1.461,2159,2024,RS,3
1642292,-0.109,-2.658,-1.439,1466,2024,RS,3
1642293,-1.788,0.166,-1.71,320,2024,RS,3
1642298,-0.481,0.794,-0.484,647,2024,RS,3
1642324,0.341,-0.285,0.152,1069,2024,RS,3
