player_id,orapm,drapm,net_rapm,possessions,season,season_type
204330,-0.477,-0.494,-0.406,2137,2022,RS
204333,-0.377,0.688,0.288,3245,2022,RS
204334,-0.506,-2.256,-2.431,850,2022,RS
204335,-1.91,0.503,-0.586,649,2022,RS
204365,-1.497,-0.2,-0.754,2360,2022,RS
1627668,3.455,2.248,4.24,3656,2022,RS
1627669,1.09,-0.511,0.706,2605,2022,RS
1627671,-1.379,2.423,0.844,1950,2022,RS
1627672,0.086,-1.98,-1.461,3193,2022,RS
1627673,3.037,1.885,3.221,2606,2022,RS
1627674,2.401,-0.594,2.232,2844,2022,RS
1627675,1.071,0.862,1.462,2995,2022,RS
1627676,-1.112,-0.139,-0.978,1919,2022,RS
1627700,-0.866,-1.357,-1.885,1528,2022,RS
1628242,0.928,-0.802,0.261,1174,2022,RS
1628244,-2.609,-1.465,-2.953,2303,2022,RS
1628263,1.382,-1.071,1.091,403,2022,RS
1628269,-1.758,0.577,-0.462,963,2022,RS
1628276,3.56,1.397,4.304,4275,2022,RS
1628277,2.49,-0.817,1.473,3419,2022,RS
1628278,0.833,2.025,1.375,2639,2022,RS
1628279,-0.118,0.425,-0.052,2896,2022,RS
1628280,3.719,2.004,3.572,2764,2022,RS
1628287,-0.45,0.92,0.388,1425,2022,RS
1628878,1.224,-1.173,-0.147,3298,2022,RS
1628881,0.008,-0.931,-0.886,1287,2022,RS
1628882,-0.838,2.517,1.43,2497,2022,RS
1628886,-1.433,0.177,-1.041,2718,2022,RS
1628890,-2.092,0.724,-1.148,2351,2022,RS
1628899,0.17,-0.326,-0.07,1926,2022,RS
1628909,2.791,-4.924,-0.777,2758,2022,RS
1628922,1.484,-0.689,0.216,2591,2022,RS
1628927,-1.648,-0.342,-1.01,2875,2022,RS
1628929,-2.151,-0.157,-1.678,1533,2022,RS
1628931,1.112,2.46,1.962,2974,2022,RS
1628932,1.025,1.221,0.433,3656,2022,RS
1629476,-0.308,-1.208,-0.843,1098,2022,RS
1629477,1.371,-0.443,1.225,2719,2022,RS
1629478,-1.283,-2.646,-2.472,2282,2022,RS
1629479,3.027,0.69,3.067,1857,2022,RS
1629481,0.454,-0.131,0.345,2945,2022,RS
1629482,0.895,-1.187,0.518,2302,2022,RS
1629484,0.312,-2.518,-1.27,1203,2022,RS
1629488,-0.498,0.57,-0.066,2973,2022,RS
1629491,-0.3,-0.686,-0.77,3004,2022,RS
1629492,-1.632,0.06,-1.408,849,2022,RS
1629496,0.242,1.24,0.736,2842,2022,RS
1629497,-0.355,-0.473,-0.889,2897,2022,RS
1629498,3.325,-1.914,0.546,4168,2022,RS
1629501,-1.457,1.245,-1.403,553,2022,RS
1629524,0.748,2.048,1.955,2104,2022,RS
1629546,0.914,0.14,1.442,1155,2022,RS
1629566,1.125,-1.032,-0.194,2022,2022,RS
1629567,2.07,0.028,1.16,2881,2022,RS
1629568,-0.291,1.192,-0.355,640,2022,RS
1629574,-1.914,0.334,-1.179,306,2022,RS
1630096,0.69,0.692,0.169,1717,2022,RS
1630101,-0.418,1.673,0.955,1920,2022,RS
1630112,-1.107,-0.899,-1.072,1378,2022,RS
1630113,-1.961,1.697,-0.643,757,2022,RS
1630115,-2.371,0.888,-1.753,552,2022,RS
1630136,-0.632,0.901,0.553,390,2022,RS
1630139,-1.927,-1.53,-3.247,347,2022,RS
1630149,-0.34,-0.004,0.845,728,2022,RS
1630150,-0.112,-2.538,-2.668,1348,2022,RS
1630386,0.149,-0.148,-0.728,1479,2022,RS
1630387,-1.399,-1.687,-2.779,807,2022,RS
1630389,-0.91,0.439,-0.583,1447,2022,RS
1630444,1.725,-0.911,1.177,1334,2022,RS
1630446,-2.248,-1.157,-2.945,1514,2022,RS
1630459,-1.636,-1.061,-1.621,617,2022,RS
1630462,-0.487,2.095,1.07,2838,2022,RS
1630471,1.029,-0.153,1.061,635,2022,RS
1630957,-1.19,1.114,-0.136,1651,2022,RS
1631002,-1.776,0.639,-0.969,892,2022,RS
1631006,-2.354,-1.15,-2.931,358,2022,RS
1631007,0.224,0.574,-0.244,2232,2022,RS
1631009,-1.609,-0.891,-1.899,2650,2022,RS
1631013,-0.615,-1.608,-1.941,620,2022,RS
1631019,-0.254,-0.076,0.714,2639,2022,RS
1631022,1.294,0.149,0.73,2361,2022,RS
1631029,-3.271,-1.042,-4.29,301,2022,RS
1631031,-1.06,1.299,-0.034,2238,2022,RS
1631032,-1.659,-0.695,-0.962,344,2022,RS
1631044,1.1,-1.53,0.133,2039,2022,RS
1631068,-1.314,-0.967,-2.919,343,2022,RS
1631083,-0.34,-1.164,-1.454,1752,2022,RS
1631086,-0.271,1.332,1.279,1118,2022,RS
1631089,-2.247,-0.092,-1.597,2033,2022,RS
1631091,-0.877,0.477,-1.139,789,2022,RS
1631135,-2.666,0.076,-1.894,1887,2022,RS
1631147,-0.082,-2.591,-2.233,565,2022,RS
1631263,0.43,0.519,0.738,1239,2022,RS
