player_id,player_name,team_id,team_abbr,games,minutes_per_game,minutes,season,season_type
1628932,A'ja Wilson,1611661319,LVA,32,1020.68,32661.76,2021,Regular Season
1630458,Aaliyah Wilson,1611661325,IND,14,119.415,1671.8100000000002,2021,Regular Season
1630462,Aari McDonald,1611661330,ATL,30,493.10833333333335,14793.25,2021,Regular Season
1627672,Aerial Powers,1611661324,MIN,14,308.7,4321.8,2021,Regular Season
1629501,Alanna Smith,1611661317,PHO,18,117.33166666666666,2111.97,2021,Regular Season
1630453,Aleah Goodman,1611661323,CON,1,3.2,3.2,2021,Regular Season
201516,Allie Quigley,1611661329,CHI,26,635.0316666666666,16510.823333333334,2021,Regular Season
1628277,Allisha Gray,1611661321,DAL,25,693.8483333333334,17346.208333333336,2021,Regular Season
203826,Alyssa Thomas,1611661323,CON,2,34.88333333333333,69.76666666666667,2021,Regular Season
204320,Amanda Zahui B,1611661320,LAS,30,714.1583333333333,21424.75,2021,Regular Season
201881,Angel McCoughtry,1611661319,LVA,1,0.13166666666666665,0.13166666666666665,2021,Regular Season
1630441,Arella Guirantes,1611661320,LAS,25,290.985,7274.625,2021,Regular Season
1628878,Ariel Atkins,1611661322,WAS,30,918.0866666666667,27542.600000000002,2021,Regular Season
1629481,Arike Ogunbowale,1611661321,DAL,32,1003.425,32109.6,2021,Regular Season
203838,Astou Ndour-Fall,1611661329,CHI,20,342.2916666666667,6845.833333333334,2021,Regular Season
1630386,Awak Kuier,1611661321,DAL,16,141.77666666666667,2268.4266666666667,2021,Regular Season
1628922,Azurá Stevens,1611661329,CHI,30,586.725,17601.75,2021,Regular Season
1629492,Beatrice Mompremier,1611661323,CON,32,275.37833333333333,8812.106666666667,2021,Regular Season
1630093,Bella Alarie,1611661321,DAL,31,407.41333333333336,12629.813333333334,2021,Regular Season
1630043,Bernadett Határ,1611661325,IND,7,106.13833333333334,742.9683333333334,2021,Regular Season
204335,Betnijah Laney-Hamilton,1611661313,NYL,32,1078.5216666666668,34512.693333333336,2021,Regular Season
204355,Blake Dietrick,1611661330,ATL,9,141.00166666666667,1269.0149999999999,2021,Regular Season
1627668,Breanna Stewart,1611661328,SEA,28,933.6316666666667,26141.68666666667,2021,Regular Season
203829,Bria Hartley,1611661317,PHO,6,51.03333333333333,306.2,2021,Regular Season
1627678,Bria Holmes,1611661319,LVA,19,317.75,6037.25,2021,Regular Season
201896,Briann January,1611661323,CON,29,876.83,25428.07,2021,Regular Season
1629488,Brianna Turner,1611661317,PHO,32,993.7216666666667,31799.093333333334,2021,Regular Season
1629524,Bridget Carleton,1611661324,MIN,32,617.9916666666667,19775.733333333334,2021,Regular Season
1628280,Brionna Jones,1611661323,CON,32,979.8083333333333,31353.866666666665,2021,Regular Season
204327,Brittany Boyd-Jones,1611661329,CHI,2,22.405,44.81,2021,Regular Season
203398,Brittney Griner,1611661317,PHO,30,982.595,29477.850000000002,2021,Regular Season
1628279,Brittney Sykes,1611661320,LAS,32,939.4066666666666,30061.013333333332,2021,Regular Season
201496,Candace Parker,1611661329,CHI,23,615.44,14155.12,2021,Regular Season
200676,Candice Dupree,1611661330,ATL,26,462.91833333333335,12035.876666666667,2021,Regular Season
1630454,Charli Collier,1611661321,DAL,28,345.33666666666664,9669.426666666666,2021,Regular Season
1630440,Chelsea Dungee,1611661321,DAL,14,63.97833333333333,895.6966666666666,2021,Regular Season
203833,Chelsea Gray,1611661319,LVA,32,925.9616666666667,29630.773333333334,2021,Regular Season
1630437,Chelsey Perry,1611661325,IND,6,40.108333333333334,240.65,2021,Regular Season
1630150,Chennedy Carter,1611661330,ATL,11,279.9583333333333,3079.5416666666665,2021,Regular Season
204323,Cheyenne Parker-Tyus,1611661330,ATL,13,270.03833333333336,3510.4983333333334,2021,Regular Season
203823,Chiney Ogwumike,1611661320,LAS,7,134.255,939.785,2021,Regular Season
204332,Cierra Burdick,1611661328,SEA,14,63.93833333333333,895.1366666666667,2021,Regular Season
202664,Courtney Vandersloot,1611661329,CHI,32,976.83,31258.56,2021,Regular Season
1627675,Courtney Williams,1611661330,ATL,32,1100.5016666666668,35216.05333333334,2021,Regular Season
204325,Crystal Bradford,1611661330,ATL,24,440.2266666666667,10565.44,2021,Regular Season
1630101,Crystal Dangerfield,1611661324,MIN,31,622.5616666666666,19299.411666666663,2021,Regular Season
