player_id,player_name,team_id,team_abbr,games,minutes_per_game,minutes,season,season_type
1628932,A'ja Wilson,1611661319,LVA,26,739.4466666666667,19225.613333333335,2019,Regular Season
1627672,Aerial Powers,1611661322,WAS,30,592.7516666666667,17782.55,2019,Regular Season
1628268,Alaina Coates,1611661330,ATL,23,167.05,3842.15,2019,Regular Season
100949,Alana Beard,1611661320,LAS,16,234.84,3757.44,2019,Regular Season
1629501,Alanna Smith,1611661317,PHO,18,134.41333333333333,2419.44,2019,Regular Season
203410,Alex Bentley,1611661330,ATL,29,634.4933333333333,18400.306666666667,2019,Regular Season
1628283,Alexis Jones,1611661320,LAS,20,243.24166666666667,4864.833333333334,2019,Regular Season
201516,Allie Quigley,1611661329,CHI,34,971.63,33035.42,2019,Regular Season
1628277,Allisha Gray,1611661321,DAL,34,1035.4816666666666,35206.37666666666,2019,Regular Season
202252,Alysha Clark,1611661328,SEA,31,880.6216666666667,27299.271666666667,2019,Regular Season
203826,Alyssa Thomas,1611661323,CON,34,1025.63,34871.420000000006,2019,Regular Season
204320,Amanda Zahui B,1611661313,NYL,24,557.625,13383.0,2019,Regular Season
201881,Angel McCoughtry,1611661330,ATL,1,0.05,0.05,2019,Regular Season
1629500,Anriel Howard,1611661328,SEA,3,19.57,58.71,2019,Regular Season
1629573,Arica Carter,1611661317,PHO,6,24.078333333333333,144.47,2019,Regular Season
1628878,Ariel Atkins,1611661322,WAS,33,803.5333333333333,26516.6,2019,Regular Season
1629481,Arike Ogunbowale,1611661321,DAL,33,1058.9833333333333,34946.45,2019,Regular Season
201914,Ashley Walker,1611661320,LAS,3,22.47,67.41,2019,Regular Season
1629476,Asia (AD) Durr,1611661313,NYL,18,480.3666666666667,8646.6,2019,Regular Season
203859,Asia Taylor,1611661317,PHO,12,96.45,1157.4,2019,Regular Season
203838,Astou Ndour-Fall,1611661329,CHI,21,367.89166666666665,7725.724999999999,2019,Regular Season
203069,Avery Warley-Talbert,1611661313,NYL,3,35.26,105.78,2019,Regular Season
1628922,Azurá Stevens,1611661321,DAL,9,144.30666666666667,1298.76,2019,Regular Season
204335,Betnijah Laney-Hamilton,1611661325,IND,34,877.9566666666667,29850.52666666667,2019,Regular Season
