player_id,orapm,drapm,net_rapm,possessions,season,season_type,window
1630101,-1.216,0.492,0.057,3508,2023,RS,3
1630112,0.446,-0.406,-0.145,3313,2023,RS,3
1630113,2.075,0.853,1.758,1730,2023,RS,3
1630115,-1.662,-1.281,-2.249,683,2023,RS,3
1630119,-2.63,0.036,-2.244,621,2023,RS,3
1630127,-0.178,-0.058,0.278,415,2023,RS,3
1630131,-1.65,0.559,-0.621,1137,2023,RS,3
1630134,-0.957,-1.807,-1.07,2284,2023,RS,3
1630136,-1.304,0.661,-0.784,1000,2023,RS,3
1630139,-2.806,-1.205,-3.511,474,2023,RS,3
1630149,1.323,1.173,2.12,3468,2023,RS,3
1630150,-0.043,0.109,-0.091,772,2023,RS,3
1630386,-0.377,-0.86,-1.685,2141,2023,RS,3
1630387,-0.868,-0.244,-1.334,969,2023,RS,3
1630389,-2.249,-0.586,-2.273,2428,2023,RS,3
1630438,1.18,-1.457,-0.306,425,2023,RS,3
1630441,-2.389,0.821,-2.034,428,2023,RS,3
1630444,1.042,0.439,1.381,743,2023,RS,3
1630446,-2.269,-2.158,-3.04,3523,2023,RS,3
1630454,-0.879,-1.34,-1.938,843,2023,RS,3
1630459,-1.877,-1.051,-2.404,778,2023,RS,3
1630462,-3.482,0.822,-2.136,2561,2023,RS,3
1630471,-0.994,-0.172,-0.599,829,2023,RS,3
1630957,-0.578,1.872,0.875,1161,2023,RS,3
1630996,-1.524,-0.736,-1.976,468,2023,RS,3
1631006,-3.65,-0.381,-3.653,923,2023,RS,3
1631007,0.493,-0.103,0.088,2589,2023,RS,3
1631009,0.761,0.637,1.596,3405,2023,RS,3
1631013,0.125,-0.533,-0.462,325,2023,RS,3
1631019,0.412,-0.446,1.634,2604,2023,RS,3
1631021,-0.295,-0.765,-0.164,352,2023,RS,3
1631022,1.575,2.505,2.936,2218,2023,RS,3
1631029,-1.73,-0.193,-2.084,418,2023,RS,3
1631031,-0.703,0.734,-0.013,2058,2023,RS,3
1631044,0.888,-0.893,0.479,2151,2023,RS,3
1631055,-0.566,0.245,0.047,598,2023,RS,3
1631083,-0.475,-1.314,-1.518,786,2023,RS,3
1631086,-0.044,-1.599,-1.296,1595,2023,RS,3
1631089,-0.824,-0.719,-0.717,933,2023,RS,3
1631091,-1.219,-0.07,-1.132,525,2023,RS,3
1631135,0.174,0.039,-0.914,2040,2023,RS,3
1631141,-0.46,1.29,0.477,677,2023,RS,3
1641602,-1.251,-1.027,-1.564,417,2023,RS,3
1641641,0.937,0.76,1.712,577,2023,RS,3
1641642,0.806,-0.249,0.376,1199,2023,RS,3
1641648,1.704,-0.549,0.265,2031,2023,RS,3
1641649,0.231,0.127,0.528,1336,2023,RS,3
1641650,-1.752,0.052,-1.128,935,2023,RS,3
1641651,-0.837,1.634,-0.069,1390,2023,RS,3
1641652,1.086,-1.003,1.071,982,2023,RS,3
1641653,-0.361,-1.075,0.304,300,2023,RS,3
1641656,-0.346,-0.123,-1.428,306,2023,RS,3
1641657,-0.99,0.222,-1.007,1731,2023,RS,3
1641658,1.051,2.011,2.203,1089,2023,RS,3
1641660,-2.54,-1.426,-3.134,907,2023,RS,3
1641675,0.861,0.616,1.145,788,2023,RS,3
1641690,-1.18,-0.899,-0.912,960,2023,RS,3
