game_id,game_date,home_team_id,matchup,away_team_id,season,season_type,round_name
1022500002,2025-05-16,1611661321,DAL vs. MIN,1611661324,2025,Regular Season,
1022500001,2025-05-16,1611661322,WAS vs. ATL,1611661330,2025,Regular Season,
1022500003,2025-05-16,1611661331,GSV vs. LAS,1611661320,2025,Regular Season,
1022500005,2025-05-17,1611661313,NYL vs. LVA,1611661319,2025,Regular Season,
1022500006,2025-05-17,1611661317,PHX vs. SEA,1611661328,2025,Regular Season,
1022500004,2025-05-17,1611661325,IND vs. CHI,1611661329,2025,Regular Season,
1022500008,2025-05-18,1611661320,LAS vs. MIN,1611661324,2025,Regular Season,
1022500007,2025-05-18,1611661323,CON vs. WAS,1611661322,2025,Regular Season,
1022500009,2025-05-19,1611661321,DAL vs. SEA,1611661328,2025,Regular Season,
1022500010,2025-05-20,1611661323,CON vs. LVA,1611661319,2025,Regular Season,
1022500011,2025-05-20,1611661325,IND vs. ATL,1611661330,2025,Regular Season,
1022500014,2025-05-21,1611661317,PHX vs. LAS,1611661320,2025,Regular Season,
1022500012,2025-05-21,1611661324,MIN vs. DAL,1611661321,2025,Regular Season,
1022500013,2025-05-21,1611661331,GSV vs. WAS,1611661322,2025,Regular Season,
1022500016,2025-05-22,1611661329,CHI vs. NYL,1611661313,2025,Regular Season,
1022500015,2025-05-22,1611661330,ATL vs. IND,1611661325,2025,Regular Season,
1022500018,2025-05-23,1611661319,LVA vs. WAS,1611661322,2025,Regular Season,
1022500019,2025-05-23,1611661320,LAS vs. GSV,1611661331,2025,Regular Season,
1022500017,2025-05-23,1611661324,MIN vs. CON,1611661323,2025,Regular Season,
1022500020,2025-05-23,1611661328,SEA vs. PHX,1611661317,2025,Regular Season,
1022500021,2025-05-24,1611661325,IND vs. NYL,1611661313,2025,Regular Season,
1022500022,2025-05-24,1611661330,ATL vs. DAL,1611661321,2025,Regular Season,
1022500025,2025-05-25,1611661317,PHX vs. WAS,1611661322,2025,Regular Season,
1022500024,2025-05-25,1611661320,LAS vs. CHI,1611661329,2025,Regular Season,
1022500026,2025-05-25,1611661328,SEA vs. LVA,1611661319,2025,Regular Season,
1022500023,2025-05-25,1611661330,ATL vs. CON,1611661323,2025,Regular Season,
1022500028,2025-05-27,1611661313,NYL vs. GSV,1611661331,2025,Regular Season,
1022500031,2025-05-27,1611661317,PHX vs. CHI,1611661329,2025,Regular Season,
1022500030,2025-05-27,1611661320,LAS vs. ATL,1611661330,2025,Regular Season,
1022500027,2025-05-27,1611661323,CON vs. DAL,1611661321,2025,Regular Season,
1022500029,2025-05-27,1611661324,MIN vs. SEA,1611661328,2025,Regular Season,
1022500032,2025-05-28,1611661322,WAS vs. IND,1611661325,2025,Regular Season,
1022500033,2025-05-29,1611661313,NYL vs. GSV,1611661331,2025,Regular Season,
1022500034,2025-05-29,1611661329,CHI vs. DAL,1611661321,2025,Regular Season,
1022500038,2025-05-30,1611661317,PHX vs. MIN,1611661324,2025,Regular Season,
1022500037,2025-05-30,1611661319,LVA vs. LAS,1611661320,2025,Regular Season,
1022500036,2025-05-30,1611661322,WAS vs. NYL,1611661313,2025,Regular Season,
1022500035,2025-05-30,1611661325,IND vs. CON,1611661323,2025,Regular Season,
1022500039,2025-05-30,1611661328,SEA vs. ATL,1611661330,2025,Regular Season,
1022500040,2025-05-31,1611661321,DAL vs. CHI,1611661329,2025,Regular Season,
1022500041,2025-06-01,1611661313,NYL vs. CON,1611661323,2025,Regular Season,
1022500042,2025-06-01,1611661320,LAS vs. PHX,1611661317,2025,Regular Season,
1022500043,2025-06-01,1611661328,SEA vs. LVA,1611661319,2025,Regular Season,
1022500044,2025-06-01,1611661331,GSV vs. MIN,1611661324,2025,Regular Season,
1022500046,2025-06-03,1611661324,MIN vs. PHX,1611661317,2025,Regular Season,
1022500045,2025-06-03,1611661325,IND vs. WAS,1611661322,2025,Regular Season,
1022500047,2025-06-03,1611661328,SEA vs. DAL,1611661321,2025,Regular Season,
1022500049,2025-06-05,1611661317,PHX vs. GSV,1611661331,2025,Regular Season,
1022500048,2025-06-05,1611661322,WAS vs. NYL,1611661313,2025,Regular Season,
1022500051,2025-06-06,1611661321,DAL vs. LAS,1611661320,2025,Regular Season,
1022500050,2025-06-06,1611661323,CON vs. ATL,1611661330,2025,Regular Season,
1022500054,2025-06-07,1611661317,PHX vs. SEA,1611661328,2025,Regular Season,
1022500053,2025-06-07,1611661329,CHI vs. IND,1611661325,2025,Regular Season,
1022500052,2025-06-07,1611661331,GSV vs. LVA,1611661319,2025,Regular Season,
1022500056,2025-06-08,1611661321,DAL vs. MIN,1611661324,2025,Regular Season,
1022500055,2025-06-08,1611661322,WAS vs. CON,1611661323,2025,Regular Season,
1022500057,2025-06-09,1611661320,LAS vs. GSV,1611661331,2025,Regular Season,
1022500059,2025-06-10,1611661313,NYL vs. CHI,1611661329,2025,Regular Season,
1022500058,2025-06-10,1611661330,ATL vs. IND,1611661325,2025,Regular Season,
1022500061,2025-06-11,1611661317,PHX vs. DAL,1611661321,2025,Regular Season,
1022500060,2025-06-11,1611661319,LVA vs. LAS,1611661320,2025,Regular Season,
1022500062,2025-06-11,1611661328,SEA vs. MIN,1611661324,2025,Regular Season,
1022500064,2025-06-13,1611661319,LVA vs. DAL,1611661321,2025,Regular Season,
1022500063,2025-06-13,1611661330,ATL vs. CHI,1611661329,2025,Regular Season,
1022500065,2025-06-14,1611661324,MIN vs. LAS,1611661320,2025,Regular Season,
1022500066,2025-06-14,1611661325,IND vs. NYL,1611661313,2025,Regular Season,
1022500067,2025-06-14,1611661331,GSV vs. SEA,1611661328,2025,Regular Season,
1022500070,2025-06-15,1611661319,LVA vs. PHX,1611661317,2025,Regular Season,
1022500069,2025-06-15,1611661322,WAS vs. ATL,1611661330,2025,Regular Season,
1022500068,2025-06-15,1611661323,CON vs. CHI,1611661329,2025,Regular Season,
1022500072,2025-06-17,1611661313,NYL vs. ATL,1611661330,2025,Regular Season,
1022500076,2025-06-17,1611661320,LAS vs. SEA,1611661328,2025,Regular Season,
1022500074,2025-06-17,1611661321,DAL vs. GSV,1611661331,2025,Regular Season,
1022500075,2025-06-17,1611661324,MIN vs. LVA,1611661319,2025,Regular Season,
1022500071,2025-06-17,1611661325,IND vs. CON,1611661323,2025,Regular Season,
1022500073,2025-06-17,1611661329,CHI vs. WAS,1611661322,2025,Regular Season,
1022500077,2025-06-18,1611661323,CON vs. PHX,1611661317,2025,Regular Season,
1022500078,2025-06-19,1611661313,NYL vs. PHX,1611661317,2025,Regular Season,
1022500079,2025-06-19,1611661331,GSV vs. IND,1611661325,2025,Regular Season,
1022500082,2025-06-20,1611661319,LVA vs. SEA,1611661328,2025,Regular Season,
1022500081,2025-06-20,1611661323,CON vs. DAL,1611661321,2025,Regular Season,
1022500080,2025-06-20,1611661330,ATL vs. WAS,1611661322,2025,Regular Season,
1022500084,2025-06-21,1611661324,MIN vs. LAS,1611661320,2025,Regular Season,
1022500083,2025-06-21,1611661329,CHI vs. PHX,1611661317,2025,Regular Season,
1022500087,2025-06-22,1611661319,LVA vs. IND,1611661325,2025,Regular Season,
1022500086,2025-06-22,1611661322,WAS vs. DAL,1611661321,2025,Regular Season,
1022500088,2025-06-22,1611661328,SEA vs. NYL,1611661313,2025,Regular Season,
1022500085,2025-06-22,1611661330,ATL vs. CHI,1611661329,2025,Regular Season,
1022500089,2025-06-22,1611661331,GSV vs. CON,1611661323,2025,Regular Season,
1022500092,2025-06-24,1611661321,DAL vs. ATL,1611661330,2025,Regular Season,
1022500090,2025-06-24,1611661322,WAS vs. MIN,1611661324,2025,Regular Season,
1022500093,2025-06-24,1611661328,SEA vs. IND,1611661325,2025,Regular Season,
1022500091,2025-06-24,1611661329,CHI vs. LAS,1611661320,2025,Regular Season,
1022500095,2025-06-25,1611661319,LVA vs. CON,1611661323,2025,Regular Season,
1022500094,2025-06-25,1611661331,GSV vs. NYL,1611661313,2025,Regular Season,
1022500097,2025-06-26,1611661319,LVA vs. WAS,1611661322,2025,Regular Season,
1022500096,2025-06-26,1611661325,IND vs. LAS,1611661320,2025,Regular Season,
1022500101,2025-06-27,1611661317,PHX vs. NYL,1611661313,2025,Regular Season,
1022500099,2025-06-27,1611661321,DAL vs. IND,1611661325,2025,Regular Season,
1022500102,2025-06-27,1611661328,SEA vs. CON,1611661323,2025,Regular Season,
1022500098,2025-06-27,1611661330,ATL vs. MIN,1611661324,2025,Regular Season,
1022500100,2025-06-27,1611661331,GSV vs. CHI,1611661329,2025,Regular Season,
1022500103,2025-06-28,1611661321,DAL vs. WAS,1611661322,2025,Regular Season,
1022500106,2025-06-29,1611661317,PHX vs. LVA,1611661319,2025,Regular Season,
1022500105,2025-06-29,1611661320,LAS vs. CHI,1611661329,2025,Regular Season,
1022500107,2025-06-29,1611661324,MIN vs. CON,1611661323,2025,Regular Season,
1022500104,2025-06-29,1611661330,ATL vs. NYL,1611661313,2025,Regular Season,
1022500108,2025-06-29,1611661331,GSV vs. SEA,1611661328,2025,Regular Season,
1022500110,2025-07-03,1611661313,NYL vs. LAS,1611661320,2025,Regular Season,
1022500112,2025-07-03,1611661321,DAL vs. PHX,1611661317,2025,Regular Season,
1022500113,2025-07-03,1611661324,MIN vs. WAS,1611661322,2025,Regular Season,
1022500109,2025-07-03,1611661325,IND vs. LVA,1611661319,2025,Regular Season,
1022500111,2025-07-03,1611661330,ATL vs. SEA,1611661328,2025,Regular Season,
1022500115,2025-07-05,1611661324,MIN vs. GSV,1611661331,2025,Regular Season,
1022500114,2025-07-05,1611661325,IND vs. LAS,1611661320,2025,Regular Season,
1022500117,2025-07-06,1611661313,NYL vs. SEA,1611661328,2025,Regular Season,
1022500116,2025-07-06,1611661323,CON vs. LVA,1611661319,2025,Regular Season,
1022500118,2025-07-06,1611661324,MIN vs. CHI,1611661329,2025,Regular Season,
1022500120,2025-07-07,1611661317,PHX vs. DAL,1611661321,2025,Regular Season,
1022500119,2025-07-07,1611661330,ATL vs. GSV,1611661331,2025,Regular Season,
1022500122,2025-07-08,1611661313,NYL vs. LVA,1611661319,2025,Regular Season,
1022500121,2025-07-08,1611661322,WAS vs. CHI,1611661329,2025,Regular Season,
1022500125,2025-07-09,1611661317,PHX vs. MIN,1611661324,2025,Regular Season,
1022500123,2025-07-09,1611661323,CON vs. SEA,1611661328,2025,Regular Season,
1022500124,2025-07-09,1611661325,IND vs. GSV,1611661331,2025,Regular Season,
1022500126,2025-07-09,1611661329,CHI vs. DAL,1611661321,2025,Regular Season,
1022500127,2025-07-10,1611661320,LAS vs. MIN,1611661324,2025,Regular Season,
1022500128,2025-07-10,1611661322,WAS vs. LVA,1611661319,2025,Regular Season,
1022500129,2025-07-11,1611661325,IND vs. ATL,1611661330,2025,Regular Season,
1022500130,2025-07-11,1611661328,SEA vs. CON,1611661323,2025,Regular Season,
1022500132,2025-07-12,1611661319,LVA vs. GSV,1611661331,2025,Regular Season,
1022500131,2025-07-12,1611661329,CHI vs. MIN,1611661324,2025,Regular Season,
1022500134,2025-07-13,1611661313,NYL vs. ATL,1611661330,2025,Regular Season,
1022500135,2025-07-13,1611661320,LAS vs. CON,1611661323,2025,Regular Season,
1022500133,2025-07-13,1611661325,IND vs. DAL,1611661321,2025,Regular Season,
1022500136,2025-07-13,1611661328,SEA vs. WAS,1611661322,2025,Regular Season,
1022500137,2025-07-14,1611661329,CHI vs. MIN,1611661324,2025,Regular Season,
1022500138,2025-07-14,1611661331,GSV vs. PHX,1611661317,2025,Regular Season,
1022500140,2025-07-15,1611661320,LAS vs. WAS,1611661322,2025,Regular Season,
1022500139,2025-07-15,1611661323,CON vs. IND,1611661325,2025,Regular Season,
1022500144,2025-07-16,1611661313,NYL vs. IND,1611661325,2025,Regular Season,
1022500145,2025-07-16,1611661321,DAL vs. LVA,1611661319,2025,Regular Season,
1022500142,2025-07-16,1611661324,MIN vs. PHX,1611661317,2025,Regular Season,
1022500143,2025-07-16,1611661328,SEA vs. GSV,1611661331,2025,Regular Season,
1022500141,2025-07-16,1611661329,CHI vs. ATL,1611661330,2025,Regular Season,
1022500147,2025-07-22,1611661313,NYL vs. IND,1611661325,2025,Regular Season,
1022500149,2025-07-22,1611661319,LVA vs. ATL,1611661330,2025,Regular Season,
1022500146,2025-07-22,1611661322,WAS vs. LAS,1611661320,2025,Regular Season,
1022500148,2025-07-22,1611661324,MIN vs. CHI,1611661329,2025,Regular Season,
1022500150,2025-07-22,1611661328,SEA vs. DAL,1611661321,2025,Regular Season,
1022500151,2025-07-23,1611661317,PHX vs. ATL,1611661330,2025,Regular Season,
1022500152,2025-07-24,1611661323,CON vs. LAS,1611661320,2025,Regular Season,
1022500153,2025-07-24,1611661325,IND vs. LVA,1611661319,2025,Regular Season,
1022500154,2025-07-24,1611661329,CHI vs. SEA,1611661328,2025,Regular Season,
1022500155,2025-07-25,1611661313,NYL vs. PHX,1611661317,2025,Regular Season,
1022500156,2025-07-25,1611661324,MIN vs. LVA,1611661319,2025,Regular Season,
