player_id,orapm,drapm,net_rapm,possessions,season,season_type,window
1628922,-2.523,-0.437,-2.985,1672,2019,RS,3
1628927,-0.477,-0.75,-0.799,1006,2019,RS,3
1628931,-1.46,-0.831,-1.612,1436,2019,RS,3
1628932,3.358,-3.156,0.644,2622,2019,RS,3
1629476,-1.486,-0.61,-0.864,762,2019,RS,3
1629479,1.369,1.117,2.233,349,2019,RS,3
1629481,-1.202,-0.731,-0.993,1279,2019,RS,3
1629483,-0.246,1.822,0.492,1596,2019,RS,3
1629485,-0.489,-0.82,-1.026,318,2019,RS,3
1629498,-2.257,-0.298,-2.269,832,2019,RS,3
1629569,-0.011,0.564,1.091,640,2019,RS,3
