player_id,orapm,drapm,net_rapm,possessions,season,season_type,window
1629498,1.199,0.881,0.896,3941,2021,RS,3
1629501,-0.361,1.865,-0.455,1229,2021,RS,3
1629502,-1.102,-0.886,-1.585,317,2021,RS,3
1629506,-1.454,-1.793,-2.639,977,2021,RS,3
1629524,2.611,0.674,1.91,2287,2021,RS,3
1629567,-0.536,-0.663,-0.9,1275,2021,RS,3
1629568,-0.527,-2.533,-2.283,1057,2021,RS,3
1629569,0.901,0.798,2.096,640,2021,RS,3
1630093,1.095,2.132,2.093,1503,2021,RS,3
1630097,-0.092,2.069,1.574,925,2021,RS,3
1630099,-0.614,2.322,0.724,1725,2021,RS,3
1630100,-0.171,-0.557,-1.312,724,2021,RS,3
1630101,-0.99,-1.746,-2.46,2324,2021,RS,3
1630112,0.599,-0.845,-0.594,1938,2021,RS,3
1630113,1.294,-0.433,-0.244,1548,2021,RS,3
1630114,0.701,-0.919,0.835,684,2021,RS,3
1630115,0.315,-2.079,0.022,639,2021,RS,3
1630119,-3.464,-1.315,-3.606,1557,2021,RS,3
1630127,-0.999,0.737,0.831,1546,2021,RS,3
1630131,-3.756,-0.294,-2.228,1928,2021,RS,3
1630136,-3.058,-2.595,-3.977,1459,2021,RS,3
1630139,-1.901,-1.893,-2.97,820,2021,RS,3
1630149,0.02,1.062,1.754,1538,2021,RS,3
1630150,0.736,-0.377,0.518,742,2021,RS,3
1630389,-1.51,-0.808,-1.652,620,2021,RS,3
1630438,-0.544,-1.649,-1.757,425,2021,RS,3
1630441,-1.738,0.266,-1.107,398,2021,RS,3
1630446,0.012,-0.78,0.316,1231,2021,RS,3
1630454,-0.097,-2.079,-1.095,766,2021,RS,3
1630459,-1.484,0.027,-1.46,680,2021,RS,3
1630462,-1.325,0.487,-0.891,510,2021,RS,3
