game_id,game_date,home_team_id,matchup,away_team_id,season,season_type,round_name
1022300004,2023-05-19,1611661320,LAS vs. PHO,1611661317,2023,Regular Season,
1022300002,2023-05-19,1611661322,WAS vs. NYL,1611661313,2023,Regular Season,
1022300003,2023-05-19,1611661324,MIN vs. CHI,1611661329,2023,Regular Season,
1022300001,2023-05-19,1611661325,IND vs. CON,1611661323,2023,Regular Season,
1022300006,2023-05-20,1611661321,DAL vs. ATL,1611661330,2023,Regular Season,
1022300005,2023-05-20,1611661328,SEA vs. LVA,1611661319,2023,Regular Season,
1022300008,2023-05-21,1611661313,NYL vs. IND,1611661325,2023,Regular Season,
1022300007,2023-05-21,1611661323,CON vs. WAS,1611661322,2023,Regular Season,
1022300009,2023-05-21,1611661317,PHO vs. CHI,1611661329,2023,Regular Season,
1022300011,2023-05-23,1611661324,MIN vs. ATL,1611661330,2023,Regular Season,
1022300010,2023-05-23,1611661322,WAS vs. CON,1611661323,2023,Regular Season,
1022300013,2023-05-25,1611661317,PHO vs. MIN,1611661324,2023,Regular Season,
1022300012,2023-05-25,1611661320,LAS vs. LVA,1611661319,2023,Regular Season,
1022300015,2023-05-26,1611661328,SEA vs. DAL,1611661321,2023,Regular Season,
1022300014,2023-05-26,1611661329,CHI vs. WAS,1611661322,2023,Regular Season,
1022300016,2023-05-27,1611661313,NYL vs. CON,1611661323,2023,Regular Season,
1022300017,2023-05-27,1611661319,LVA vs. LAS,1611661320,2023,Regular Season,
1022300020,2023-05-28,1611661319,LVA vs. MIN,1611661324,2023,Regular Season,
1022300019,2023-05-28,1611661329,CHI vs. DAL,1611661321,2023,Regular Season,
1022300018,2023-05-28,1611661330,ATL vs. IND,1611661325,2023,Regular Season,
1022300021,2023-05-30,1611661330,ATL vs. CHI,1611661329,2023,Regular Season,
1022300023,2023-05-30,1611661321,DAL vs. MIN,1611661324,2023,Regular Season,
1022300022,2023-05-30,1611661323,CON vs. IND,1611661325,2023,Regular Season,
1022300024,2023-05-30,1611661328,SEA vs. NYL,1611661313,2023,Regular Season,
1022300025,2023-06-01,1611661324,MIN vs. CON,1611661323,2023,Regular Season,
1022300028,2023-06-02,1611661329,CHI vs. NYL,1611661313,2023,Regular Season,
1022300027,2023-06-02,1611661330,ATL vs. LVA,1611661319,2023,Regular Season,
