player_id,player_name,poss,ots,otov,oreb,otrans,dts,dtov,dreb,dtrans,net_rapm_full,net_rapm_reconstructed,residual
1628932,A'ja Wilson,10929,0.015030191279947758,-0.009234064258635044,-0.0062031494453549385,0.0406445674598217,0.006816329900175333,0.0037816090043634176,0.011820681393146515,0.02909754030406475,4.025,3.512318047491279,0.5126819525087214
203825,Kayla McBride,8892,0.016277778893709183,0.0001837333693401888,-0.003513459349051118,0.05374128371477127,0.008438839577138424,0.007143797352910042,-0.00579820154234767,-0.030412573367357254,3.337,2.609326776770008,0.7276732232299921
1630134,Sug Sutton,5772,0.013249277137219906,-0.000988022773526609,-0.004241344053298235,-0.002587593160569668,0.003885120153427124,-0.0033091886434704065,-0.0009255105978809297,-0.009933551773428917,3.283,1.4516765937764746,1.8313234062235253
1631007,Veronica Burton,5863,0.008402879349887371,-0.0007231816416606307,0.0012501468881964684,0.03324399143457413,0.008343081921339035,0.0050649880431592464,0.001715183025225997,0.016276618465781212,2.957,2.4486500165921545,0.5083499834078453
1630442,Natasha Mack,2841,0.007214032579213381,0.0015439139679074287,0.013247602619230747,-0.011490819044411182,0.0061431871727108955,0.0008742341306060553,-0.0036627938970923424,0.022465290501713753,2.671,2.2727018549086675,0.3982981450913323
1629483,Napheesa Collier,6826,0.010801642201840878,-0.006286967545747757,0.00043872586684301496,0.03187485411763191,0.0031489988323301077,0.0035679349675774574,-0.005484168883413076,-0.0050432197749614716,2.554,2.0812100801841606,0.4727899198158392
1628277,Allisha Gray,9324,0.00045421571121551096,-0.00657621817663312,0.0028024332132190466,0.004137679003179073,0.0071000587195158005,-0.0041190749034285545,0.013448377139866352,0.0028542354702949524,2.527,1.675104467617934,0.8518955323820661
203400,Skylar Diggins,6639,0.008497457951307297,-0.006345259957015514,-0.004201206844300032,0.02440277300775051,0.0018261073855683208,0.0022863515187054873,0.0005535170785151422,0.004533165134489536,2.47,1.5382152670425013,0.9317847329574989
1630149,Satou Sabally,5919,0.009218666702508926,-0.006566742435097694,0.007807144429534674,0.039117150008678436,-0.006469315849244595,0.0004163138510193676,0.017028607428073883,0.007100583985447884,2.286,1.5943909992749712,0.6916090007250288
1629524,Bridget Carleton,6643,0.007981461472809315,2.659251549630426e-05,0.0032757495064288378,0.021420450881123543,0.007541656028479338,0.006872579455375671,0.0010011022677645087,0.010275343433022499,2.219,2.4409579595443494,-0.2219579595443495
1629488,Brianna Turner,5322,-0.004040817730128765,-0.005404612049460411,-0.0011824768735095859,-0.012249470688402653,0.005128502380102873,0.004431909881532192,-0.004929836839437485,0.015281088650226593,2.113,0.7754091382643837,1.3375908617356163
