player_id,player_name,team_id,team_abbr,games,minutes_per_game,minutes,season,season_type
1628932,A'ja Wilson,1611661319,LVA,38,1307.5866666666666,49688.29333333333,2024,Regular Season
1642290,Aaliyah Edwards,1611661322,WAS,34,741.1316666666667,25198.476666666666,2024,Regular Season
1630462,Aari McDonald,1611661320,LAS,26,567.8916666666667,14765.183333333332,2024,Regular Season
1627672,Aerial Powers,1611661330,ATL,17,303.695,5162.815,2024,Regular Season
1629501,Alanna Smith,1611661324,MIN,39,1034.9416666666666,40362.725,2024,Regular Season
1642293,Alissa Pili,1611661324,MIN,22,138.25333333333333,3041.5733333333333,2024,Regular Season
1641648,Aliyah Boston,1611661325,IND,40,1236.12,49444.799999999996,2024,Regular Season
1628277,Allisha Gray,1611661330,ATL,40,1326.92,53076.8,2024,Regular Season
202252,Alysha Clark,1611661319,LVA,40,971.7183333333334,38868.73333333334,2024,Regular Season
203826,Alyssa Thomas,1611661323,CON,40,1295.8183333333334,51832.73333333334,2024,Regular Season
1631056,Amy Atwell,1611661317,PHO,6,59.44166666666667,356.65000000000003,2024,Regular Season
1642291,Angel Reese,1611661329,CHI,34,1103.8083333333334,37529.48333333334,2024,Regular Season
1628878,Ariel Atkins,1611661322,WAS,40,1196.05,47842.0,2024,Regular Season
1629481,Arike Ogunbowale,1611661321,DAL,38,1465.535,55690.33,2024,Regular Season
203838,Astou Ndour-Fall,1611661323,CON,22,92.38833333333334,2032.5433333333333,2024,Regular Season
1628922,Azurá Stevens,1611661320,LAS,20,493.29,9865.800000000001,2024,Regular Season
204335,Betnijah Laney-Hamilton,1611661313,NYL,28,847.5933333333334,23732.613333333335,2024,Regular Season
1627668,Breanna Stewart,1611661313,NYL,38,1243.195,47241.409999999996,2024,Regular Season
1629488,Brianna Turner,1611661329,CHI,27,252.68333333333334,6822.45,2024,Regular Season
1629524,Bridget Carleton,1611661324,MIN,39,1164.575,45418.425,2024,Regular Season
1628280,Brionna Jones,1611661323,CON,40,1087.365,43494.6,2024,Regular Season
203398,Brittney Griner,1611661317,PHO,30,861.0833333333334,25832.5,2024,Regular Season
1628279,Brittney Sykes,1611661322,WAS,18,418.5833333333333,7534.5,2024,Regular Season
1641698,Caitlin Bickle,1611661323,CON,8,14.575,116.6,2024,Regular Season
1642286,Caitlin Clark,1611661325,IND,40,1415.875,56635.0,2024,Regular Season
1642287,Cameron Brink,1611661320,LAS,15,329.49666666666667,4942.45,2024,Regular Season
1628508,Cecilia Zandalasini,1611661324,MIN,40,487.33666666666664,19493.466666666667,2024,Regular Season
1642298,Celeste Taylor,1611661317,PHO,22,328.125,7218.75,2024,Regular Season
1642294,Charisma Osborne,1611661317,PHO,2,9.983333333333333,19.966666666666665,2024,Regular Season
203833,Chelsea Gray,1611661319,LVA,27,701.7783333333333,18948.015,2024,Regular Season
1630150,Chennedy Carter,1611661329,CHI,33,858.105,28317.465,2024,Regular Season
204323,Cheyenne Parker-Tyus,1611661330,ATL,25,491.8383333333333,12295.958333333332,2024,Regular Season
202664,Courtney Vandersloot,1611661313,NYL,31,691.5833333333334,21439.083333333336,2024,Regular Season
1627675,Courtney Williams,1611661324,MIN,40,1060.925,42437.0,2024,Regular Season
1630101,Crystal Dangerfield,1611661320,LAS,33,440.44666666666666,14534.74,2024,Regular Season
203024,Damiris Dantas,1611661325,IND,20,209.69,4193.8,2024,Regular Season
1630389,Dana Evans,1611661329,CHI,39,743.3166666666667,28989.350000000002,2024,Regular Season
201886,DeWanna Bonner,1611661323,CON,40,1271.52,50860.8,2024,Regular Season
204324,Dearica Hamby,1611661320,LAS,40,1346.3366666666666,53853.46666666666,2024,Regular Season
1631089,Destanni Henderson,1611661330,ATL,6,104.8,628.8,2024,Regular Season
1630459,DiDi Richards,1611661322,WAS,20,197.71833333333333,3954.366666666667,2024,Regular Season
1630096,DiJonai Carrington,1611661323,CON,39,1154.755,45035.44500000001,2024,Regular Season
1628890,Diamond DeShields,1611661329,CHI,32,440.55333333333334,14097.706666666667,2024,Regular Season
1641649,Diamond Miller,1611661324,MIN,21,212.88666666666666,4470.62,2024,Regular Season
100940,Diana Taurasi,1611661317,PHO,36,1044.065,37586.340000000004,2024,Regular Season
1641657,Dorka Juhász,1611661324,MIN,34,547.105,18601.57,2024,Regular Season
1641675,Dulcy Fankam Mendjiadeu,1611661328,SEA,7,36.391666666666666,254.74166666666667,2024,Regular Season
1642300,Dyaisha Fair,1611661319,LVA,1,3.933333333333333,3.933333333333333,2024,Regular Season
204322,Elizabeth Williams,1611661329,CHI,9,248.99,2240.91,2024,Regular Season
1631083,Emily Engstler,1611661322,WAS,32,463.92833333333334,14845.706666666667,2024,Regular Season
1628242,Emma Cannon,1611661319,LVA,5,9.246666666666666,46.233333333333334,2024,Regular Season
204365,Erica Wheeler,1611661325,IND,39,545.6933333333334,21282.04,2024,Regular Season
1629496,Ezi Magbegor,1611661328,SEA,37,1134.6216666666667,41981.00166666666,2024,Regular Season
1642534,Ezinne Kalu,1611661330,ATL,1,12.703333333333333,12.703333333333333,2024,Regular Season
1628931,Gabby Williams,1611661328,SEA,12,350.5,4206.0,2024,Regular Season
1641658,Grace Berger,1611661325,IND,11,102.26666666666667,1124.9333333333334,2024,Regular Season
1641650,Haley Jones,1611661330,ATL,40,712.2916666666666,28491.666666666664,2024,Regular Season
204330,Isabelle Harrison,1611661329,CHI,36,586.5516666666666,21115.859999999997,2024,Regular Season
1641602,Ivana Dojkić,1611661313,NYL,26,257.36,6691.360000000001,2024,Regular Season
1629498,Jackie Young,1611661319,LVA,37,1205.3983333333333,44599.738333333335,2024,Regular Season
1642292,Jacy Sheldon,1611661321,DAL,40,931.0483333333333,37241.933333333334,2024,Regular Season
1631141,Jade Melbourne,1611661322,WAS,37,525.205,19432.585000000003,2024,Regular Season
1642240,Jaelyn Brown,1611661321,DAL,14,141.085,1975.19,2024,Regular Season
1642309,Jakia Brown-Turner,1611661322,WAS,2,7.971666666666667,15.943333333333333,2024,Regular Season
1642320,Jaylyn Sherrod,1611661313,NYL,10,36.68666666666667,366.8666666666667,2024,Regular Season
1642305,Jessika Carter,1611661319,LVA,2,4.303333333333334,8.606666666666667,2024,Regular Season
204319,Jewell Loyd,1611661328,SEA,37,1246.055,46104.035,2024,Regular Season
1627673,Jonquel Jones,1611661313,NYL,39,1164.47,45414.33,2024,Regular Season
1641651,Jordan Horston,1611661328,SEA,39,871.2433333333333,33978.49,2024,Regular Season
1628886,Jordin Canada,1611661330,ATL,20,623.6916666666667,12473.833333333334,2024,Regular Season
1630115,Joyner Holmes,1611661328,SEA,27,230.69833333333332,6228.855,2024,Regular Season
1642210,Julie Vanloo,1611661322,WAS,40,926.3733333333333,37054.933333333334,2024,Regular Season
1628273,Kaela Davis,1611661329,CHI,4,51.516666666666666,206.06666666666666,2024,Regular Season
1627674,Kahleah Copper,1611661317,PHO,37,1196.5983333333334,44274.138333333336,2024,Regular Season
1629480,Kalani Brown,1611661321,DAL,39,516.5383333333333,20144.995,2024,Regular Season
1642289,Kamilla Cardoso,1611661329,CHI,32,875.7716666666666,28024.693333333333,2024,Regular Season
1628317,Karlie Samuelson,1611661322,WAS,29,711.5366666666666,20634.56333333333,2024,Regular Season
1642324,Kate Martin,1611661319,LVA,34,391.86,13323.24,2024,Regular Season
1629478,Katie Lou Samuelson,1611661325,IND,37,673.8716666666667,24933.251666666667,2024,Regular Season
203825,Kayla McBride,1611661324,MIN,39,1237.2033333333334,48250.93,2024,Regular Season
203866,Kayla Thornton,1611661313,NYL,40,809.4866666666667,32379.466666666667,2024,Regular Season
1628909,Kelsey Mitchell,1611661325,IND,40,1280.3666666666666,51214.666666666664,2024,Regular Season
1628276,Kelsey Plum,1611661319,LVA,38,1291.3583333333333,49071.61666666667,2024,Regular Season
1629568,Kennedy Burke,1611661313,NYL,38,459.50666666666666,17461.253333333334,2024,Regular Season
1628915,Kia Nurse,1611661320,LAS,40,810.51,32420.4,2024,Regular Season
204329,Kiah Stokes,1611661319,LVA,39,716.6316666666667,27948.635,2024,Regular Season
1630461,Kiana Williams,1611661328,SEA,13,45.028333333333336,585.3683333333333,2024,Regular Season
1631006,Kierstan Bell,1611661319,LVA,6,43.31666666666667,259.90000000000003,2024,Regular Season
1628929,Kristy Wallace,1611661325,IND,26,446.84166666666664,11617.883333333333,2024,Regular Season
1630438,Kysre Gondrezick,1611661329,CHI,5,16.25,81.25,2024,Regular Season
1641656,Laeticia Amihere,1611661330,ATL,17,82.68333333333334,1405.6166666666668,2024,Regular Season
203406,Layshia Clarendon,1611661320,LAS,21,334.615,7026.915,2024,Regular Season
1630142,Leonie Fiebich,1611661313,NYL,40,837.3983333333333,33495.933333333334,2024,Regular Season
1628882,Lexie Brown,1611661320,LAS,16,378.65833333333336,6058.533333333334,2024,Regular Season
1631086,Lexie Hull,1611661325,IND,34,671.1683333333333,22819.72333333333,2024,Regular Season
1629574,Li Yueru,1611661320,LAS,38,546.4983333333333,20766.93666666667,2024,Regular Season
1628263,Lindsay Allen,1611661329,CHI,40,950.2833333333333,38011.33333333333,2024,Regular Season
1641700,Liz Dixon,1611661317,PHO,18,160.06166666666667,2881.11,2024,Regular Season
1631032,Lorela Cubaj,1611661330,ATL,28,220.74,6180.72,2024,Regular Season
1641661,Lou Lopez Sénéchal,1611661321,DAL,27,125.51166666666667,3388.815,2024,Regular Season
1641652,Maddy Siegrist,1611661321,DAL,27,643.7383333333333,17380.935,2024,Regular Season
1629497,Marina Mabrey,1611661323,CON,40,1235.0666666666666,49402.666666666664,2024,Regular Season
1642301,Marquesha Davis,1611661313,NYL,20,80.20333333333333,1604.0666666666666,2024,Regular Season
1630471,Maya Caldwell,1611661330,ATL,25,405.11333333333334,10127.833333333334,2024,Regular Season
1629484,Megan Gustafson,1611661319,LVA,38,404.7266666666667,15379.613333333335,2024,Regular Season
1628920,Mercedes Russell,1611661328,SEA,37,582.865,21566.005,2024,Regular Season
1630446,Michaela Onyenwere,1611661329,CHI,34,635.8916666666667,21620.316666666666,2024,Regular Season
1630114,Mikiah Herbert Harrigan,1611661317,PHO,31,335.925,10413.675000000001,2024,Regular Season
1628881,Monique Billings,1611661317,PHO,37,843.2533333333333,31200.373333333333,2024,Regular Season
1629571,Morgan Bertsch,1611661321,DAL,11,100.515,1105.665,2024,Regular Season
1627669,Moriah Jefferson,1611661329,CHI,23,184.43166666666667,4241.928333333333,2024,Regular Season
1628899,Myisha Hines-Allen,1611661324,MIN,40,746.2466666666667,29849.86666666667,2024,Regular Season
1631019,NaLyssa Smith,1611661325,IND,40,989.6333333333333,39585.333333333336,2024,Regular Season
1629483,Napheesa Collier,1611661324,MIN,34,1180.805,40147.37,2024,Regular Season
204333,Natasha Cloud,1611661317,PHO,38,1265.3966666666668,48085.073333333334,2024,Regular Season
203827,Natasha Howard,1611661321,DAL,27,824.7883333333333,22269.285,2024,Regular Season
1630442,Natasha Mack,1611661317,PHO,40,618.8166666666667,24752.666666666668,2024,Regular Season
1629567,Natisha Hiedeman,1611661324,MIN,40,606.8666666666667,24274.666666666668,2024,Regular Season
1631044,Naz Hillmon,1611661330,ATL,40,867.655,34706.2,2024,Regular Season
1628269,Nia Coffey,1611661330,ATL,40,533.8733333333333,21354.933333333334,2024,Regular Season
1642299,Nika Mühl,1611661328,SEA,16,56.935,910.96,2024,Regular Season
203014,Nneka Ogwumike,1611661328,SEA,37,1177.0933333333332,43552.45333333333,2024,Regular Season
1631055,Nyara Sabally,1611661313,NYL,26,351.78833333333336,9146.496666666668,2024,Regular Season
203824,Odyssey Sims,1611661320,LAS,24,699.7766666666666,16794.64,2024,Regular Season
1631135,Olivia Nelson-Ododa,1611661323,CON,37,436.625,16155.125,2024,Regular Season
1630151,Olivia Époupa,1611661324,MIN,17,113.84833333333333,1935.4216666666666,2024,Regular Season
1631031,Queen Egbo,1611661319,LVA,8,29.066666666666666,232.53333333333333,2024,Regular Season
1627671,Rachel Banham,1611661329,CHI,37,586.2233333333334,21690.263333333336,2024,Regular Season
1630996,Rae Burrell,1611661320,LAS,37,579.2116666666667,21430.83166666667,2024,Regular Season
204296,Rebecca Allen,1611661317,PHO,18,447.3466666666667,8052.240000000001,2024,Regular Season
1631009,Rhyne Howard,1611661330,ATL,30,1018.13,30543.9,2024,Regular Season
1642288,Rickea Jackson,1611661320,LAS,40,1151.9983333333332,46079.93333333333,2024,Regular Season
1629477,Sabrina Ionescu,1611661313,NYL,38,1220.7283333333332,46387.676666666666,2024,Regular Season
1628244,Sami Whitcomb,1611661328,SEA,40,611.2433333333333,24449.733333333334,2024,Regular Season
1630149,Satou Sabally,1611661321,DAL,15,512.34,7685.1,2024,Regular Season
1642244,Sevgi Uzun,1611661321,DAL,40,820.1783333333333,32807.13333333333,2024,Regular Season
1631022,Shakira Austin,1611661322,WAS,12,237.90166666666667,2854.82,2024,Regular Season
1628278,Shatori Walker-Kimbrough,1611661322,WAS,40,882.94,35317.600000000006,2024,Regular Season
1631021,Sika Koné,1611661322,WAS,27,217.26833333333335,5866.245,2024,Regular Season
203400,Skylar Diggins,1611661328,SEA,40,1262.1333333333334,50485.333333333336,2024,Regular Season
1629482,Sophie Cunningham,1611661317,PHO,40,1108.95,44358.0,2024,Regular Season
203828,Stefanie Dolson,1611661322,WAS,39,1012.8833333333333,39502.45,2024,Regular Season
1641654,Stephanie Soares,1611661321,DAL,22,175.44833333333332,3859.8633333333332,2024,Regular Season
203855,Stephanie Talbot,1611661320,LAS,37,600.19,22207.030000000002,2024,Regular Season
1630134,Sug Sutton,1611661322,WAS,29,379.6,11008.400000000001,2024,Regular Season
202641,Sydney Colson,1611661319,LVA,31,247.81666666666666,7682.316666666667,2024,Regular Season
1641667,Taylor Soule,1611661324,MIN,2,3.0483333333333333,6.096666666666667,2024,Regular Season
1629479,Teaira McCowan,1611661321,DAL,39,982.68,38324.52,2024,Regular Season
1627701,Temi Fágbénlé,1611661325,IND,22,414.94,9128.68,2024,Regular Season
203026,Tiffany Hayes,1611661319,LVA,33,707.7416666666667,23355.475,2024,Regular Season
1627676,Tiffany Mitchell,1611661323,CON,24,391.62166666666667,9398.92,2024,Regular Season
202250,Tina Charles,1611661330,ATL,39,1160.1833333333334,45247.15,2024,Regular Season
1630112,Tyasha Harris,1611661323,CON,39,1125.0183333333334,43875.715000000004,2024,Regular Season
1631007,Veronica Burton,1611661323,CON,31,392.86333333333334,12178.763333333334,2024,Regular Season
1641687,Victaria Saxton,1611661325,IND,9,22.716666666666665,204.45,2024,Regular Season
1628927,Victoria Vivians,1611661328,SEA,35,445.19166666666666,15581.708333333334,2024,Regular Season
1641660,Zia Cooke,1611661320,LAS,29,257.515,7467.9349999999995,2024,Regular Season
