player_id,orapm_prior,drapm_prior
1628932,0.010224481679165714,0.0004980645161290318
1630458,-0.01508231596246772,-0.0021019354838709686
1630462,-0.00421630731453998,0.002498064516129032
1627672,0.001137242790903467,-0.0037019354838709684
1629501,-0.01460468357089904,0.008698064516129032
1630453,-0.00015039483870967808,-0.008501935483870968
201516,0.007896032118850496,-0.0035019354838709683
1628277,0.005352442086944136,0.0016980645161290319
203826,-0.018472733590343418,-0.0033019354838709682
204320,-0.003237333316911015,0.0020980645161290316
201881,-0.19517875526354506,-0.008501935483870968
1630441,-0.008971782790487938,-0.0015019354838709687
1628878,0.004463689565729093,0.0036980645161290328
1629481,0.0017222314508331283,-0.0013019354838709682
203838,0.004238059822547002,-0.00010193548387096785
1630386,-0.010434748981791461,0.006498064516129031
1628922,0.006331189403806848,0.003098064516129032
1629492,-0.00038838937175925093,0.0036980645161290315
1630093,0.0051443646877283285,0.005298064516129033
1630043,-0.004003982890970046,-0.00010193548387096874
204335,-0.0036618470320427597,-0.004301935483870969
204355,-0.007270729715899096,-0.000501935483870968
1627668,0.010247874704231795,0.0038980645161290324
203829,0.002079209295440842,-0.004501935483870968
1627678,-0.00807445387534348,0.003298064516129032
201896,-0.00269490992310938,-0.0021019354838709686
1629488,0.0044763051715393165,0.0004980645161290318
1629524,-0.00022248612501673116,0.0004980645161290318
1628280,0.011510474027074865,0.002898064516129032
204327,-0.02076974875397102,0.008298064516129031
203398,0.015952610198749016,-0.00010193548387096919
1628279,-0.0010796325752587838,0.005498064516129032
201496,0.001089584557795646,0.0008980645161290323
200676,-0.003991627024265007,-0.002301935483870968
1630454,0.00405541960806506,-0.004701935483870969
1630440,-0.016978251856487284,-0.006901935483870969
203833,-0.006967030695292126,9.806451612903146e-05
1630437,-0.01788177593429763,0.006698064516129029
1630150,0.0002922240657023665,-0.0015019354838709687
204323,0.004021112391509616,0.006698064516129035
203823,-8.214482414296277e-05,0.0024980645161290327
204332,0.003858370515544733,0.004698064516129034
202664,-0.006928020542010145,0.0034980645161290323
1627675,-0.004539085577929725,-0.0009019354838709681
204325,0.0030295741675782626,0.0062980645161290335
1630101,-0.0050070003481912494,-0.0013019354838709684
203024,-0.00590013419471322,-0.0037019354838709684
1630389,-0.0015766242181919688,-0.0037019354838709684
202658,-0.0029326311604765095,0.003098064516129031
201886,0.0017632238833742192,0.002298064516129032
204324,0.010064793742063332,0.0004980645161290323
1630435,-0.004782180766817124,-0.0033019354838709682
1630459,-0.00205094727694486,0.002698064516129032
1630096,-0.014624745202905999,0.0048980645161290325
1628890,-0.0015976734198480283,0.0016980645161290325
100940,-0.0005672537528924271,-0.005301935483870968
203399,0.026029151030735092,-0.0067019354838709685
204322,0.005299776914086149,0.006698064516129032
1628242,-0.004735852459388949,-0.0039019354838709685
202259,0.0028886696687117895,0.002698064516129032
1628286,0.004393740758381951,-0.0021019354838709686
204365,-0.004444304559134258,0.0014980645161290313
1629496,0.008159875712967684,0.005098064516129031
1630110,-0.030235294987173648,-0.008501935483870968
204330,0.006537557005669628,0.0034980645161290314
1629498,0.003935393225422096,-0.0007019354838709684
202650,-0.00544845015348488,-0.0077019354838709685
202662,-0.0056675196222403254,0.0014980645161290313
1630444,-0.028225627927140912,0.014098064516129032
1630119,-0.00754923083827126,-0.000301935483870968
202638,-0.011450007272751101,0.004698064516129033
1629491,-0.002770032358219366,-0.004501935483870969
204319,0.003161282547369044,0.0012980645161290313
1628917,-0.007032358230481788,0.0006980645161290315
1627687,-0.019519450379461133,0.019898064516129032
1627673,0.012093485422930645,0.004098064516129032
1628886,-0.0008387928050493824,-0.00010193548387096851
1630115,0.0020520958537415023,-0.005301935483870968
1627674,0.003821280541686959,-0.0021019354838709686
1630097,-0.003000523192923471,-0.00010193548387096831
1629480,-0.018658902966160292,-0.008501935483870968
1628317,-0.0001812294041670599,-0.0017019354838709686
1629478,0.00028397092832283975,-0.000901935483870968
203825,0.0076013763514361,-0.002901935483870968
203866,0.004618216874852059,-0.0017019354838709684
1628909,0.0015852127243178773,-0.0015019354838709678
1628276,0.007473111831073425,-0.0007019354838709687
1629568,0.0007910958537415008,0.001298064516129032
1628915,-0.002065898484631686,-0.004301935483870969
201913,-0.0073221075490515234,-0.004701935483870969
204329,0.003168668845263284,-0.0005019354838709677
1630461,-0.017403975637369694,-0.0033019354838709682
1629506,-0.0027071667752127794,0.00029806451612903254
201911,-0.0032526474254088284,-0.002901935483870969
1629485,-0.002397195695626379,-0.00010193548387096851
1630131,-0.002580737544039756,-0.002701935483870968
1630438,-0.016371488116122136,-0.0005019354838709683
1630100,-0.0021024294041670586,0.005898064516129032
