game_id,game_date,home_team_id,matchup,away_team_id,season,season_type,round_name
1022001001,2020-07-25,1611661313,NYL vs. SEA,1611661328,2020,Regular Season,
1022001002,2020-07-25,1611661317,PHO vs. LAS,1611661320,2020,Regular Season,
1022001003,2020-07-25,1611661322,WAS vs. IND,1611661325,2020,Regular Season,
1022001005,2020-07-26,1611661319,LVA vs. CHI,1611661329,2020,Regular Season,
1022001004,2020-07-26,1611661324,MIN vs. CON,1611661323,2020,Regular Season,
1022001006,2020-07-26,1611661330,ATL vs. DAL,1611661321,2020,Regular Season,
1022001007,2020-07-28,1611661323,CON vs. WAS,1611661322,2020,Regular Season,
1022001009,2020-07-28,1611661328,SEA vs. MIN,1611661324,2020,Regular Season,
1022001008,2020-07-28,1611661329,CHI vs. LAS,1611661320,2020,Regular Season,
1022001012,2020-07-29,1611661319,LVA vs. ATL,1611661330,2020,Regular Season,
1022001011,2020-07-29,1611661321,DAL vs. NYL,1611661313,2020,Regular Season,
1022001010,2020-07-29,1611661325,IND vs. PHO,1611661317,2020,Regular Season,
1022001015,2020-07-30,1611661320,LAS vs. CON,1611661323,2020,Regular Season,
1022001013,2020-07-30,1611661322,WAS vs. SEA,1611661328,2020,Regular Season,
1022001014,2020-07-30,1611661324,MIN vs. CHI,1611661329,2020,Regular Season,
1022001018,2020-07-31,1611661317,PHO vs. LVA,1611661319,2020,Regular Season,
1022001017,2020-07-31,1611661321,DAL vs. IND,1611661325,2020,Regular Season,
1022001016,2020-07-31,1611661330,ATL vs. NYL,1611661313,2020,Regular Season,
1022001019,2020-08-01,1611661323,CON vs. MIN,1611661324,2020,Regular Season,
1022001021,2020-08-01,1611661328,SEA vs. LAS,1611661320,2020,Regular Season,
1022001020,2020-08-01,1611661329,CHI vs. WAS,1611661322,2020,Regular Season,
1022001022,2020-08-02,1611661313,NYL vs. PHO,1611661317,2020,Regular Season,
1022001024,2020-08-02,1611661319,LVA vs. DAL,1611661321,2020,Regular Season,
1022001023,2020-08-02,1611661325,IND vs. ATL,1611661330,2020,Regular Season,
1022001027,2020-08-04,1611661328,SEA vs. CON,1611661323,2020,Regular Season,
1022001025,2020-08-04,1611661329,CHI vs. DAL,1611661321,2020,Regular Season,
1022001026,2020-08-04,1611661330,ATL vs. PHO,1611661317,2020,Regular Season,
1022001028,2020-08-05,1611661313,NYL vs. MIN,1611661324,2020,Regular Season,
1022001030,2020-08-05,1611661320,LAS vs. IND,1611661325,2020,Regular Season,
1022001029,2020-08-05,1611661322,WAS vs. LVA,1611661319,2020,Regular Season,
1022001033,2020-08-06,1611661317,PHO vs. CHI,1611661329,2020,Regular Season,
1022001032,2020-08-06,1611661321,DAL vs. CON,1611661323,2020,Regular Season,
1022001031,2020-08-06,1611661330,ATL vs. SEA,1611661328,2020,Regular Season,
1022001036,2020-08-07,1611661319,LVA vs. LAS,1611661320,2020,Regular Season,
1022001035,2020-08-07,1611661322,WAS vs. NYL,1611661313,2020,Regular Season,
1022001034,2020-08-07,1611661324,MIN vs. IND,1611661325,2020,Regular Season,
1022001037,2020-08-08,1611661321,DAL vs. ATL,1611661330,2020,Regular Season,
1022001039,2020-08-08,1611661323,CON vs. CHI,1611661329,2020,Regular Season,
1022001038,2020-08-08,1611661328,SEA vs. PHO,1611661317,2020,Regular Season,
1022001040,2020-08-09,1611661313,NYL vs. LVA,1611661319,2020,Regular Season,
1022001042,2020-08-09,1611661320,LAS vs. MIN,1611661324,2020,Regular Season,
1022001041,2020-08-09,1611661325,IND vs. WAS,1611661322,2020,Regular Season,
1022001044,2020-08-10,1611661321,DAL vs. PHO,1611661317,2020,Regular Season,
1022001045,2020-08-10,1611661328,SEA vs. CHI,1611661329,2020,Regular Season,
1022001043,2020-08-10,1611661330,ATL vs. CON,1611661323,2020,Regular Season,
1022001048,2020-08-11,1611661320,LAS vs. NYL,1611661313,2020,Regular Season,
