player_id,player_name,orapm,drapm,net_rapm,possessions,season,season_type,window
204329,Kiah Stokes,-0.188,1.192,0.4,3827,2024,RS,3
204330,Isabelle Harrison,-0.409,-0.604,-0.595,2622,2024,RS,3
204333,Natasha Cloud,0.523,-0.378,0.158,7209,2024,RS,3
204334,Reshanda Gray,0.206,-2.253,-1.944,354,2024,RS,3
204335,Betnijah Laney-Hamilton,3.602,-0.383,2.323,2950,2024,RS,3
204365,Erica Wheeler,-1.077,-1.721,-1.674,4230,2024,RS,3
1627643,Cyesha Goree,-0.509,-0.967,-1.352,395,2024,RS,3
1627668,Breanna Stewart,3.631,2.149,3.326,7040,2024,RS,3
1627669,Moriah Jefferson,-2.328,-1.625,-2.059,3947,2024,RS,3
1627671,Rachel Banham,-0.519,0.522,-0.071,2879,2024,RS,3
1627672,Aerial Powers,0.023,-0.983,-1.33,2745,2024,RS,3
1627673,Jonquel Jones,3.943,-1.061,1.605,3660,2024,RS,3
1627674,Kahleah Copper,-0.314,-1.223,-0.514,5641,2024,RS,3
1627675,Courtney Williams,-0.299,1.414,1.396,4092,2024,RS,3
1627676,Tiffany Mitchell,-0.787,-0.892,-0.869,2278,2024,RS,3
1627700,Julie Allemand,-0.512,0.083,-0.743,885,2024,RS,3
1627701,Temi Fagbenle,0.362,0.399,1.314,907,2024,RS,3
1628242,Emma Cannon,-1.505,-1.349,-1.934,1240,2024,RS,3
1628244,Sami Whitcomb,-0.258,-0.039,-0.597,3730,2024,RS,3
1628263,Lindsay Allen,1.211,-1.467,0.341,3012,2024,RS,3
1628269,Nia Coffey,-3.076,-0.051,-1.983,2816,2024,RS,3
1628276,Kelsey Plum,5.503,0.64,4.494,7823,2024,RS,3
1628277,Allisha Gray,2.353,0.984,2.53,6507,2024,RS,3
1628278,Shatori Walker-Kimbrough,0.281,2.478,1.406,5967,2024,RS,3
1628279,Brittney Sykes,-0.922,1.689,0.713,4160,2024,RS,3
1628280,Brionna Jones,1.49,2.712,3.444,3009,2024,RS,3
1628287,Jennie Simms,0.315,0.303,0.684,706,2024,RS,3
1628317,Karlie Samuelson,0.629,-0.439,0.473,2617,2024,RS,3
1628508,Cecilia Zandalasini,-1.334,0.383,-0.853,1202,2024,RS,3
1628878,Ariel Atkins,1.686,-0.964,0.891,5666,2024,RS,3
1628881,Monique Billings,-0.291,-0.301,-0.525,3762,2024,RS,3
1628882,Lexie Brown,0.945,0.287,0.851,2206,2024,RS,3
1628886,Jordin Canada,-1.674,-0.361,-1.766,3810,2024,RS,3
1628890,Diamond DeShields,-1.285,-1.081,-1.896,2049,2024,RS,3
1628899,Myisha Hines-Allen,0.326,-2.479,-1.063,4712,2024,RS,3
1628909,Kelsey Mitchell,1.251,-2.027,0.039,6214,2024,RS,3
1628915,Kia Nurse,-0.695,-2.785,-1.32,3408,2024,RS,3
1628920,Mercedes Russell,-2.661,0.734,-1.288,2932,2024,RS,3
1628922,Azurá Stevens,-0.5,0.928,0.041,3787,2024,RS,3
1628927,Victoria Vivians,-2.149,-0.4,-1.321,3485,2024,RS,3
1628929,Kristy Wallace,-0.873,-0.267,-0.669,3395,2024,RS,3
1628931,Gabby Williams,-0.077,-1.57,-1.011,3348,2024,RS,3
1628932,A'ja Wilson,3.81,2.93,3.015,8095,2024,RS,3
1629476,Asia (AD) Durr,-0.467,0.761,0.386,1125,2024,RS,3
1629477,Sabrina Ionescu,1.426,0.959,1.603,5005,2024,RS,3
1629478,Katie Lou Samuelson,0.791,-1.359,0.333,2909,2024,RS,3
1629479,Teaira McCowan,2.21,0.242,1.977,4325,2024,RS,3
1629480,Kalani Brown,1.074,-0.984,-0.066,1597,2024,RS,3
1629481,Arike Ogunbowale,-0.231,-0.602,-0.85,6754,2024,RS,3
1629482,Sophie Cunningham,1.381,-2.925,-1.22,5410,2024,RS,3
1629483,Napheesa Collier,1.37,1.278,0.775,4592,2024,RS,3
1629484,Megan Gustafson,1.312,-3.692,-1.298,3234,2024,RS,3
1629488,Brianna Turner,-2.014,0.888,-0.445,4627,2024,RS,3
1629491,Jessica Shepard,-2.434,0.562,-1.14,2675,2024,RS,3
1629496,Ezi Magbegor,2.109,1.842,2.458,6140,2024,RS,3
1629497,Marina Mabrey,0.843,0.31,1.609,5393,2024,RS,3
1629498,Jackie Young,1.287,-1.106,-0.217,7862,2024,RS,3
1629501,Alanna Smith,0.684,0.361,0.166,3422,2024,RS,3
1629524,Bridget Carleton,2.877,3.245,4.285,4078,2024,RS,3
1629546,Marine Johannes,-0.363,-1.723,-1.852,1279,2024,RS,3
1629567,Natisha Hiedeman,-0.285,0.665,-0.452,4678,2024,RS,3
1629568,Kennedy Burke,-1.827,2.916,0.027,1422,2024,RS,3
1629571,Morgan Bertsch,-3.677,-2.042,-4.221,830,2024,RS,3
1629574,Li Yueru,1.777,-1.577,0.498,1639,2024,RS,3
1630096,DiJonai Carrington,1.058,1.482,0.902,3770,2024,RS,3
1630101,Crystal Dangerfield,-0.446,0.061,-0.283,3369,2024,RS,3
1630112,Tyasha Harris,-1.081,-0.709,-1.29,4262,2024,RS,3
1630113,Ruthy Hebard,0.458,1.439,1.274,690,2024,RS,3
1630114,Mikiah Herbert Harrigan,-0.309,-0.193,-1.627,947,2024,RS,3
1630115,Joyner Holmes,-2.781,-2.204,-3.785,1419,2024,RS,3
1630134,Sug Sutton,-0.332,-1.985,-1.63,3172,2024,RS,3
1630139,Jocelyn Willoughby,-2.802,-1.099,-3.749,474,2024,RS,3
1630142,Leonie Fiebich,0.984,2.378,2.741,1506,2024,RS,3
1630149,Satou Sabally,1.781,-0.765,1.691,3354,2024,RS,3
1630150,Chennedy Carter,-0.012,1.097,1.067,2385,2024,RS,3
1630386,Awak Kuier,-0.495,-0.835,-1.298,1910,2024,RS,3
1630387,Iliana Rupert,-0.435,-0.574,-0.713,969,2024,RS,3
1630389,Dana Evans,-1.994,-0.787,-1.825,3370,2024,RS,3
1630442,Natasha Mack,-0.266,1.13,-0.17,1352,2024,RS,3
1630444,Jasmine Walker,1.596,0.846,2.145,714,2024,RS,3
1630446,Michaela Onyenwere,-2.566,-1.544,-2.634,3467,2024,RS,3
1630459,DiDi Richards,-0.912,-2.789,-1.942,642,2024,RS,3
1630462,Aari McDonald,-2.639,0.28,-1.109,3433,2024,RS,3
1630471,Maya Caldwell,-0.645,-0.115,-0.108,1789,2024,RS,3
1630957,Rui Machida,-0.408,1.513,0.947,1161,2024,RS,3
1630996,Rae Burrell,-0.335,-0.972,-1.413,1924,2024,RS,3
1631006,Kierstan Bell,-2.787,-1.827,-2.325,949,2024,RS,3
1631007,Veronica Burton,1.535,0.373,0.957,3464,2024,RS,3
1631009,Rhyne Howard,0.97,1.699,2.016,5203,2024,RS,3
1631013,Aisha Sheppard,0.15,-0.536,-0.388,325,2024,RS,3
1631019,NaLyssa Smith,0.122,-0.307,1.018,4659,2024,RS,3
1631021,Sika Kone,0.211,0.253,0.711,853,2024,RS,3
1631022,Shakira Austin,0.78,4.854,2.875,2789,2024,RS,3
1631029,Jasmine Dickey,-1.021,-0.268,-1.307,418,2024,RS,3
1631031,Queen Egbo,-0.644,0.936,-1.235,2090,2024,RS,3
1631032,Lorela Cubaj,0.809,0.217,0.708,791,2024,RS,3
1631044,Naz Hillmon,-0.004,0.462,0.02,3994,2024,RS,3
1631055,Nyara Sabally,-0.06,2.556,0.419,1378,2024,RS,3
1631083,Emily Engstler,0.365,-1.174,-1.087,1908,2024,RS,3
1631086,Lexie Hull,1.663,-1.13,0.528,3015,2024,RS,3
1631089,Destanni Henderson,-1.696,-0.455,-0.854,1108,2024,RS,3
1631091,Evina Westbrook,0.22,0.136,0.197,525,2024,RS,3
1631135,Olivia Nelson-Ododa,0.428,0.21,-0.48,3180,2024,RS,3
1631141,Jade Melbourne,-0.369,1.781,0.855,2162,2024,RS,3
1641602,Ivana Dojkić,-0.91,-1.149,-1.087,417,2024,RS,3
1641641,Robyn Parks,1.324,0.776,1.707,577,2024,RS,3
1641642,Li Meng,0.979,0.262,0.527,1199,2024,RS,3
1641648,Aliyah Boston,1.736,-1.653,0.032,4593,2024,RS,3
1641649,Diamond Miller,-2.032,0.767,-1.308,1882,2024,RS,3
1641650,Haley Jones,-2.557,0.243,-1.914,2508,2024,RS,3
1641651,Jordan Horston,-0.206,0.986,-0.142,3126,2024,RS,3
1641652,Maddy Siegrist,0.069,-0.541,0.207,2183,2024,RS,3
1641653,Ashley Joens,-0.116,-0.238,-0.132,300,2024,RS,3
1641654,Stephanie Soares,-0.42,0.56,0.054,454,2024,RS,3
1641656,Laeticia Amihere,-1.64,-0.48,-1.809,436,2024,RS,3
1641657,Dorka Juhasz,-0.536,1.6,0.201,3291,2024,RS,3
1641658,Grace Berger,0.711,1.827,1.886,1339,2024,RS,3
1641660,Zia Cooke,-2.64,-2.99,-4.814,1409,2024,RS,3
1641661,Lou Lopez Senechal,-1.127,-0.549,-0.405,346,2024,RS,3
1641675,Dulcy Fankam Mendjiadeu,0.633,-0.706,1.589,843,2024,RS,3
1641690,Kadi Sissoko,-0.689,-0.486,-0.792,960,2024,RS,3
1641700,Liz Dixon,-2.247,-2.457,-3.384,625,2024,RS,3
1642210,Julie Vanloo,-1.889,-1.613,-1.635,2006,2024,RS,3
1642244,Sevgi Uzun,-1.709,1.179,-0.73,1452,2024,RS,3
1642286,Caitlin Clark,-0.381,-0.512,-1.081,2808,2024,RS,3
1642287,Cameron Brink,-1.297,1.211,-2.046,830,2024,RS,3
1642288,Rickea Jackson,-2.116,-0.291,-0.956,2632,2024,RS,3
1642289,Kamilla Cardoso,-0.294,-0.092,-0.396,1801,2024,RS,3
1642290,Aaliyah Edwards,1.358,1.308,1.743,1881,2024,RS,3
1642291,Angel Reese,0.85,0.663,1.461,2159,2024,RS,3
1642292,Jacy Sheldon,-0.109,-2.658,-1.439,1466,2024,RS,3
1642293,Alissa Pili,-1.788,0.166,-1.71,320,2024,RS,3
1642298,Celeste Taylor,-0.481,0.794,-0.484,647,2024,RS,3
1642324,Kate Martin,0.341,-0.285,0.152,1069,2024,RS,3
100940,Diana Taurasi,-0.352,1.183,1.103,2289,2025,RS,3
201886,DeWanna Bonner,-0.854,1.633,0.269,4533,2025,RS,3
202250,Tina Charles,-0.028,-2.589,-0.801,4607,2025,RS,3
202252,Alysha Clark,-1.513,1.291,0.309,4255,2025,RS,3
202641,Sydney Colson,-1.165,2.09,0.101,1690,2025,RS,3
202664,Courtney Vandersloot,-0.323,0.291,-0.311,1657,2025,RS,3
203014,Nneka Ogwumike,2.78,1.452,3.201,5155,2025,RS,3
203024,Damiris Dantas,-1.558,0.049,-0.995,1706,2025,RS,3
203026,Tiffany Hayes,0.581,1.79,1.539,3412,2025,RS,3
203035,Shey Peddy,0.583,-1.181,1.106,731,2025,RS,3
203398,Brittney Griner,1.255,0.756,1.584,3493,2025,RS,3
203400,Skylar Diggins,2.992,0.359,2.423,5133,2025,RS,3
203406,Layshia Clarendon,-0.361,-2.198,-1.73,686,2025,RS,3
203416,Emma Meesseman,1.386,0.545,0.602,963,2025,RS,3
203822,Rebekah Gardner,0.538,1.915,0.98,1517,2025,RS,3
203824,Odyssey Sims,0.355,-0.181,0.799,2876,2025,RS,3
203825,Kayla McBride,3.351,1.337,3.771,5248,2025,RS,3
203826,Alyssa Thomas,1.642,1.087,1.578,5588,2025,RS,3
203827,Natasha Howard,2.233,0.926,1.896,3540,2025,RS,3
203828,Stefanie Dolson,-1.854,-0.823,-1.108,3560,2025,RS,3
203829,Bria Hartley,-1.001,-3.153,-2.482,1907,2025,RS,3
203833,Chelsea Gray,2.694,0.477,1.748,4345,2025,RS,3
203855,Stephanie Talbot,-0.825,-0.013,-1.015,2548,2025,RS,3
203863,Haley Peters,-0.574,0.396,0.381,813,2025,RS,3
203866,Kayla Thornton,0.822,1.906,2.113,3016,2025,RS,3
204296,Rebecca Allen,-0.357,-2.59,-1.602,2925,2025,RS,3
204319,Jewell Loyd,0.124,1.228,1.491,5541,2025,RS,3
204322,Elizabeth Williams,-1.195,0.777,-0.525,2937,2025,RS,3
204323,Cheyenne Parker-Tyus,2.721,0.004,3.384,1105,2025,RS,3
204324,Dearica Hamby,-0.511,-1.355,-0.962,5636,2025,RS,3
204329,Kiah Stokes,-2.524,0.016,-2.051,2537,2025,RS,3
204330,Isabelle Harrison,-0.344,1.464,0.222,2371,2025,RS,3
204333,Natasha Cloud,0.524,-0.767,0.045,5670,2025,RS,3
204335,Betnijah Laney-Hamilton,2.114,-0.919,0.705,1667,2025,RS,3
204365,Erica Wheeler,0.519,2.949,2.087,4115,2025,RS,3
1627668,Breanna Stewart,2.891,3.603,3.733,4618,2025,RS,3
1627669,Moriah Jefferson,-2.35,-0.618,-1.426,728,2025,RS,3
1627671,Rachel Banham,-1.439,-1.589,-0.953,3523,2025,RS,3
1627672,Aerial Powers,0.435,0.977,0.592,1068,2025,RS,3
1627673,Jonquel Jones,3.056,-0.262,1.752,3746,2025,RS,3
1627674,Kahleah Copper,0.312,0.031,0.247,3553,2025,RS,3
1627675,Courtney Williams,-0.004,1.598,0.513,4564,2025,RS,3
1627676,Tiffany Mitchell,-1.422,0.015,-1.058,2292,2025,RS,3
1627700,Julie Allemand,1.25,-1.002,0.659,2136,2025,RS,3
1627701,Temi Fagbenle,-0.08,0.003,-0.012,2589,2025,RS,3
1628242,Emma Cannon,1.302,0.463,1.723,729,2025,RS,3
1628244,Sami Whitcomb,0.254,-0.472,0.339,4206,2025,RS,3
1628263,Lindsay Allen,-0.138,-1.413,-0.474,2952,2025,RS,3
1628269,Nia Coffey,-0.969,1.281,-0.399,2620,2025,RS,3
1628276,Kelsey Plum,2.366,-1.164,1.474,6394,2025,RS,3
1628277,Allisha Gray,0.512,1.405,1.629,5281,2025,RS,3
1628278,Shatori Walker-Kimbrough,-0.547,1.806,0.974,3156,2025,RS,3
1628279,Brittney Sykes,0.417,1.591,1.819,3596,2025,RS,3
1628280,Brionna Jones,3.217,2.028,3.306,4195,2025,RS,3
1628317,Karlie Samuelson,-0.009,0.62,0.169,2194,2025,RS,3
1628508,Cecilia Zandalasini,-0.905,1.207,-0.672,2210,2025,RS,3
1628878,Ariel Atkins,0.148,-0.012,0.549,4361,2025,RS,3
1628881,Monique Billings,-0.637,1.019,-0.124,2890,2025,RS,3
1628882,Lexie Brown,0.907,1.242,1.938,1561,2025,RS,3
1628886,Jordin Canada,-0.818,0.12,-1.26,2706,2025,RS,3
1628890,Diamond DeShields,-0.369,-0.939,-1.013,910,2025,RS,3
1628899,Myisha Hines-Allen,0.198,-1.908,-0.657,4142,2025,RS,3
1628909,Kelsey Mitchell,2.285,-0.55,1.541,6199,2025,RS,3
1628915,Kia Nurse,-3.524,-2.674,-2.779,4191,2025,RS,3
1628920,Mercedes Russell,-4.145,0.132,-3.4,1873,2025,RS,3
1628922,Azurá Stevens,0.881,-3.782,-2.024,3495,2025,RS,3
1628926,Maria Kliundikova,1.445,1.938,1.053,1156,2025,RS,3
1628927,Victoria Vivians,0.573,0.219,0.685,1092,2025,RS,3
1628929,Kristy Wallace,-0.757,0.118,-0.638,968,2025,RS,3
1628931,Gabby Williams,-0.319,0.99,-0.317,3845,2025,RS,3
1628932,A'ja Wilson,4.345,2.74,3.575,5900,2025,RS,3
1628957,Kathryn Westbeld,-1.824,1.076,-1.041,1998,2025,RS,3
1629477,Sabrina Ionescu,1.655,1.01,1.239,5040,2025,RS,3
1629478,Katie Lou Samuelson,0.518,-0.876,0.315,1760,2025,RS,3
1629479,Teaira McCowan,0.559,-1.747,-0.702,2584,2025,RS,3
1629480,Kalani Brown,0.097,0.013,-0.105,1409,2025,RS,3
1629481,Arike Ogunbowale,-1.453,-2.353,-2.312,4594,2025,RS,3
1629482,Sophie Cunningham,-1.748,-0.495,-1.566,3965,2025,RS,3
1629483,Napheesa Collier,4.087,1.195,2.683,4650,2025,RS,3
1629484,Megan Gustafson,0.19,-1.892,-1.307,1821,2025,RS,3
1629488,Brianna Turner,-0.789,1.658,1.161,1362,2025,RS,3
1629490,Kitija Laksa,-2.08,-0.724,-1.459,1586,2025,RS,3
1629491,Jessica Shepard,1.154,0.411,1.051,1995,2025,RS,3
1629496,Ezi Magbegor,-0.304,-0.449,-1.333,4645,2025,RS,3
1629497,Marina Mabrey,-1.006,1.222,1.105,4964,2025,RS,3
1629498,Jackie Young,1.998,0.324,1.743,5505,2025,RS,3
1629501,Alanna Smith,1.872,-0.496,-0.338,4347,2025,RS,3
1629524,Bridget Carleton,2.281,2.219,3.269,4972,2025,RS,3
1629539,Amy Okonkwo,1.679,0.373,1.434,338,2025,RS,3
1629546,Marine Johannes,0.291,-0.25,-0.139,2031,2025,RS,3
1629567,Natisha Hiedeman,0.547,-0.368,-0.649,3838,2025,RS,3
1629568,Kennedy Burke,-0.993,3.42,1.501,3009,2025,RS,3
1629574,Li Yueru,1.417,-2.361,-0.643,2775,2025,RS,3
1630096,DiJonai Carrington,0.157,-1.416,-0.953,4348,2025,RS,3
1630097,Kaila Charles,1.264,1.793,2.235,1391,2025,RS,3
1630101,Crystal Dangerfield,-0.085,-0.291,-0.572,1136,2025,RS,3
1630112,Tyasha Harris,-1.761,0.566,0.01,2164,2025,RS,3
1630114,Mikiah Herbert Harrigan,-0.385,-1.22,-1.585,947,2025,RS,3
1630115,Joyner Holmes,-3.535,-2.424,-3.334,826,2025,RS,3
1630134,Sug Sutton,1.777,0.655,1.799,3404,2025,RS,3
1630142,Leonie Fiebich,0.797,0.872,1.099,3779,2025,RS,3
1630143,Luisa Geiselsoder,-0.915,-1.071,-1.09,1193,2025,RS,3
1630149,Satou Sabally,3.163,0.03,2.902,3236,2025,RS,3
1630150,Chennedy Carter,0.444,1.103,1.373,1902,2025,RS,3
1630387,Iliana Rupert,0.811,1.424,1.732,1009,2025,RS,3
1630389,Dana Evans,-3.575,-0.772,-2.724,3460,2025,RS,3
1630442,Natasha Mack,2.331,2.316,2.04,2800,2025,RS,3
1630446,Michaela Onyenwere,-1.675,-0.056,-0.523,2762,2025,RS,3
1630459,DiDi Richards,-0.293,-1.248,-1.033,544,2025,RS,3
1630461,Kiana Williams,0.869,-1.042,1.063,392,2025,RS,3
1630462,Aari McDonald,-0.128,0.863,1.078,2375,2025,RS,3
1630471,Maya Caldwell,1.475,0.156,1.342,2688,2025,RS,3
1630996,Rae Burrell,0.962,-1.214,0.84,2727,2025,RS,3
1631006,Kierstan Bell,-0.722,1.514,0.51,987,2025,RS,3
1631007,Veronica Burton,3.586,1.775,3.679,3186,2025,RS,3
1631009,Rhyne Howard,1.038,3.083,2.224,4029,2025,RS,3
1631019,NaLyssa Smith,0.19,-1.869,-0.649,4028,2025,RS,3
1631021,Sika Kone,0.828,0.478,2.456,706,2025,RS,3
1631022,Shakira Austin,-1.9,2.762,0.641,2649,2025,RS,3
1631032,Lorela Cubaj,0.446,-0.166,0.447,695,2025,RS,3
1631044,Naz Hillmon,-0.188,-0.617,-0.478,3871,2025,RS,3
1631055,Nyara Sabally,0.533,1.786,1.341,1446,2025,RS,3
1631064,Chloe Bibby,-0.154,0.865,-0.247,614,2025,RS,3
1631083,Emily Engstler,2.071,-1.137,-0.302,2603,2025,RS,3
1631086,Lexie Hull,1.925,0.099,1.262,4156,2025,RS,3
1631118,Lexi Held,-2.054,-0.741,-2.715,1594,2025,RS,3
1631135,Olivia Nelson-Ododa,-0.643,1.392,-0.111,2955,2025,RS,3
1631141,Jade Melbourne,-2.567,-0.759,-1.539,3766,2025,RS,3
1641648,Aliyah Boston,1.548,-1.422,0.133,5358,2025,RS,3
1641649,Diamond Miller,-0.915,0.503,-0.728,1803,2025,RS,3
1641650,Haley Jones,-1.314,0.129,-1.075,2736,2025,RS,3
1641651,Jordan Horston,-0.705,0.069,-0.481,1727,2025,RS,3
1641652,Maddy Siegrist,0.896,0.14,1.252,2554,2025,RS,3
1641654,Stephanie Soares,0.398,0.765,0.897,454,2025,RS,3
1641656,Laeticia Amihere,0.841,-0.078,-0.199,1056,2025,RS,3
1641657,Dorka Juhasz,-0.036,2.13,1.628,1560,2025,RS,3
1641658,Grace Berger,-2.55,-0.679,-2.459,1032,2025,RS,3
1641660,Zia Cooke,-1.64,-1.376,-2.705,1117,2025,RS,3
1641661,Lou Lopez Senechal,-0.118,-0.003,0.033,346,2025,RS,3
1641700,Liz Dixon,-1.32,-2.125,-2.86,460,2025,RS,3
1642210,Julie Vanloo,-2.78,-1.288,-2.497,3061,2025,RS,3
1642240,Jaelyn Brown,-1.553,-0.257,-1.657,306,2025,RS,3
1642244,Sevgi Uzun,-1.543,1.257,0.217,2572,2025,RS,3
1642286,Caitlin Clark,-1.717,-1.902,-2.616,3811,2025,RS,3
1642287,Cameron Brink,-2.147,-0.28,-2.903,1605,2025,RS,3
1642288,Rickea Jackson,-1.543,-1.16,-0.863,5678,2025,RS,3
1642289,Kamilla Cardoso,-0.721,-0.851,-0.082,3993,2025,RS,3
1642290,Aaliyah Edwards,1.016,1.194,1.66,3216,2025,RS,3
1642291,Angel Reese,0.743,-1.076,0.091,4065,2025,RS,3
1642292,Jacy Sheldon,-1.142,-3.41,-2.876,2999,2025,RS,3
1642293,Alissa Pili,-0.297,0.24,-0.163,551,2025,RS,3
1642298,Celeste Taylor,0.427,0.125,0.399,647,2025,RS,3
1642303,Leila Lacan,0.757,2.029,1.352,1443,2025,RS,3
1642304,Carla Leite,-1.445,0.644,-0.442,1581,2025,RS,3
1642320,Jaylyn Sherrod,-1.639,0.578,-1.803,369,2025,RS,3
1642324,Kate Martin,0.238,-0.019,0.009,2301,2025,RS,3
1642767,Janelle Salaun,-0.367,-2.528,-1.856,2021,2025,RS,3
1642773,Kariata Diaby,-0.823,-2.388,-3.315,318,2025,RS,3
1642774,Murjanatu Musa,0.283,-1.118,-0.099,463,2025,RS,3
1642777,Monique Akoa Makani,0.446,-0.375,0.219,1712,2025,RS,3
1642782,Sarah Ashlee Barker,-2.126,0.223,-0.876,1185,2025,RS,3
1642784,Paige Bueckers,2.069,-0.057,1.65,2431,2025,RS,3
1642785,Sonia Citron,0.24,0.331,0.404,3133,2025,RS,3
1642792,Kiki Iriafen,-0.264,-0.163,-0.058,2654,2025,RS,3
1642793,Aziaha James,0.034,-2.273,-1.86,1637,2025,RS,3
1642798,Dominique Malonga,-1.189,1.139,-0.668,1725,2025,RS,3
1642800,Aneesah Morrow,-0.831,-0.617,-0.529,1738,2025,RS,3
1642801,Aaliyah Nye,-1.642,-0.797,-1.394,1443,2025,RS,3
1642802,Lucy Olsen,-2.082,-1.983,-3.117,1577,2025,RS,3
1642804,Te-Hina Paopao,0.187,-0.791,-0.608,1572,2025,RS,3
1642808,JJ Quinerly,0.921,0.87,1.533,1513,2025,RS,3
1642809,Saniya Rivers,-1.233,-1.216,-2.222,2419,2025,RS,3
1642815,Makayla Timpson,1.936,1.128,1.364,633,2025,RS,3
1642817,Hailey Van Lith,-0.888,-0.161,-0.487,948,2025,RS,3
1642818,Maddy Westbeld,-1.203,-2.523,-3.054,822,2025,RS,3
1642820,Liatu King,-0.884,-2.345,-2.1,355,2025,RS,3
1642822,Kaitlyn Chen,-2.471,-1.017,-2.639,567,2025,RS,3
1642841,Mamignan Toure,-1.147,-0.385,-1.82,431,2025,RS,3
100940,Diana Taurasi,0.552,1.274,1.422,3552,2026,RS,3
201886,DeWanna Bonner,0.081,4.261,2.071,6610,2026,RS,3
202250,Tina Charles,0.418,-3.445,-0.507,7036,2026,RS,3
202252,Alysha Clark,-2.703,1.927,-0.176,6356,2026,RS,3
202641,Sydney Colson,0.358,1.122,0.649,1855,2026,RS,3
202664,Courtney Vandersloot,-1.066,0.28,-0.708,2523,2026,RS,3
203014,Nneka Ogwumike,-0.217,3.444,2.356,8155,2026,RS,3
203024,Damiris Dantas,-0.118,-0.107,-0.938,1973,2026,RS,3
203026,Tiffany Hayes,0.406,0.204,1.183,4544,2026,RS,3
203035,Shey Peddy,0.638,0.126,0.83,853,2026,RS,3
203398,Brittney Griner,3.252,0.657,3.382,5247,2026,RS,3
203400,Skylar Diggins,6.555,1.35,6.164,8660,2026,RS,3
203406,Layshia Clarendon,-0.55,-1.246,-1.333,959,2026,RS,3
203416,Emma Meesseman,0.132,0.614,0.706,1424,2026,RS,3
203822,Rebekah Gardner,0.109,1.513,-0.04,2151,2026,RS,3
203824,Odyssey Sims,-0.785,-0.652,-0.425,3919,2026,RS,3
203825,Kayla McBride,0.803,-0.533,1.958,7605,2026,RS,3
203826,Alyssa Thomas,1.795,2.345,2.502,7485,2026,RS,3
203827,Natasha Howard,1.119,-0.592,0.485,5914,2026,RS,3
203828,Stefanie Dolson,-1.77,1.066,1.598,5433,2026,RS,3
203829,Bria Hartley,2.665,-6.99,-2.112,2655,2026,RS,3
203833,Chelsea Gray,1.129,-0.492,1.126,7013,2026,RS,3
203855,Stephanie Talbot,-3.412,1.043,-1.346,3811,2026,RS,3
203863,Haley Peters,3.448,-7.732,-2.947,1234,2026,RS,3
203866,Kayla Thornton,1.475,1.013,2.065,5333,2026,RS,3
204296,Rebecca Allen,-1.86,-1.103,-1.721,4016,2026,RS,3
204319,Jewell Loyd,-0.115,1.752,1.274,8889,2026,RS,3
204322,Elizabeth Williams,0.336,2.493,2.672,3589,2026,RS,3
204323,Cheyenne Parker-Tyus,-4.839,0.651,-2.049,1421,2026,RS,3
204324,Dearica Hamby,1.399,-0.296,2.219,8120,2026,RS,3
204329,Kiah Stokes,-2.609,2.453,-1.649,3641,2026,RS,3
204330,Isabelle Harrison,-1.053,0.96,0.206,3544,2026,RS,3
204333,Natasha Cloud,-0.385,-0.365,-0.041,8711,2026,RS,3
204335,Betnijah Laney-Hamilton,2.676,0.434,0.513,2813,2026,RS,3
204365,Erica Wheeler,2.968,-1.451,0.785,6056,2026,RS,3
1627668,Breanna Stewart,2.871,1.395,4.837,7339,2026,RS,3
1627669,Moriah Jefferson,-1.984,-0.158,-1.7,924,2026,RS,3
1627671,Rachel Banham,-1.41,-4.733,-2.213,5551,2026,RS,3
1627672,Aerial Powers,1.29,0.832,1.798,1515,2026,RS,3
1627673,Jonquel Jones,2.318,2.804,2.809,6522,2026,RS,3
1627674,Kahleah Copper,-0.49,-2.343,-1.576,5955,2026,RS,3
1627675,Courtney Williams,-0.624,2.389,0.264,8034,2026,RS,3
1627676,Tiffany Mitchell,-2.366,2.625,-0.076,3156,2026,RS,3
1627700,Julie Allemand,2.541,-0.839,1.115,3328,2026,RS,3
1627701,Temi Fagbenle,-3.052,1.951,-0.878,4498,2026,RS,3
1628242,Emma Cannon,-0.402,0.858,0.279,798,2026,RS,3
1628244,Sami Whitcomb,0.078,-0.177,0.621,5782,2026,RS,3
1628263,Lindsay Allen,0.307,-0.026,1.14,4064,2026,RS,3
1628269,Nia Coffey,-0.83,2.431,0.644,3706,2026,RS,3
1628276,Kelsey Plum,2.139,-0.781,1.318,9656,2026,RS,3
1628277,Allisha Gray,0.866,1.976,2.548,8226,2026,RS,3
1628278,Shatori Walker-Kimbrough,0.293,0.492,0.38,4334,2026,RS,3
1628279,Brittney Sykes,-0.978,0.382,-0.269,5213,2026,RS,3
1628280,Brionna Jones,4.321,1.151,3.93,6618,2026,RS,3
1628317,Karlie Samuelson,0.38,0.737,0.161,3146,2026,RS,3
1628508,Cecilia Zandalasini,1.363,1.835,-0.378,3412,2026,RS,3
1628878,Ariel Atkins,1.359,0.142,1.786,6727,2026,RS,3
1628881,Monique Billings,-2.221,-0.423,-2.063,3994,2026,RS,3
1628882,Lexie Brown,-0.833,-0.002,0.108,2211,2026,RS,3
1628886,Jordin Canada,0.674,-1.486,1.755,4286,2026,RS,3
1628890,Diamond DeShields,0.099,-0.516,-0.418,1436,2026,RS,3
