player_id,orapm,drapm,net_rapm,possessions,season,season_type,window
1627673,3.056,-0.262,1.752,3746,2025,RS,3
1627674,0.312,0.031,0.247,3553,2025,RS,3
1627675,-0.004,1.598,0.513,4564,2025,RS,3
1627676,-1.422,0.015,-1.058,2292,2025,RS,3
1627700,1.25,-1.002,0.659,2136,2025,RS,3
1627701,-0.08,0.003,-0.012,2589,2025,RS,3
1628242,1.302,0.463,1.723,729,2025,RS,3
1628244,0.254,-0.472,0.339,4206,2025,RS,3
1628263,-0.138,-1.413,-0.474,2952,2025,RS,3
1628269,-0.969,1.281,-0.399,2620,2025,RS,3
1628276,2.366,-1.164,1.474,6394,2025,RS,3
1628277,0.512,1.405,1.629,5281,2025,RS,3
1628278,-0.547,1.806,0.974,3156,2025,RS,3
1628279,0.417,1.591,1.819,3596,2025,RS,3
1628280,3.217,2.028,3.306,4195,2025,RS,3
1628317,-0.009,0.62,0.169,2194,2025,RS,3
1628508,-0.905,1.207,-0.672,2210,2025,RS,3
1628878,0.148,-0.012,0.549,4361,2025,RS,3
1628881,-0.637,1.019,-0.124,2890,2025,RS,3
1628882,0.907,1.242,1.938,1561,2025,RS,3
1628886,-0.818,0.12,-1.26,2706,2025,RS,3
1628890,-0.369,-0.939,-1.013,910,2025,RS,3
1628899,0.198,-1.908,-0.657,4142,2025,RS,3
1628909,2.285,-0.55,1.541,6199,2025,RS,3
1628915,-3.524,-2.674,-2.779,4191,2025,RS,3
1628920,-4.145,0.132,-3.4,1873,2025,RS,3
1628922,0.881,-3.782,-2.024,3495,2025,RS,3
1628926,1.445,1.938,1.053,1156,2025,RS,3
1628927,0.573,0.219,0.685,1092,2025,RS,3
1628929,-0.757,0.118,-0.638,968,2025,RS,3
1628931,-0.319,0.99,-0.317,3845,2025,RS,3
1628932,4.345,2.74,3.575,5900,2025,RS,3
1628957,-1.824,1.076,-1.041,1998,2025,RS,3
1629477,1.655,1.01,1.239,5040,2025,RS,3
1629478,0.518,-0.876,0.315,1760,2025,RS,3
1629479,0.559,-1.747,-0.702,2584,2025,RS,3
1629480,0.097,0.013,-0.105,1409,2025,RS,3
1629481,-1.453,-2.353,-2.312,4594,2025,RS,3
1629482,-1.748,-0.495,-1.566,3965,2025,RS,3
1629483,4.087,1.195,2.683,4650,2025,RS,3
1629484,0.19,-1.892,-1.307,1821,2025,RS,3
1629488,-0.789,1.658,1.161,1362,2025,RS,3
1629490,-2.08,-0.724,-1.459,1586,2025,RS,3
1629491,1.154,0.411,1.051,1995,2025,RS,3
1629496,-0.304,-0.449,-1.333,4645,2025,RS,3
1629497,-1.006,1.222,1.105,4964,2025,RS,3
1629498,1.998,0.324,1.743,5505,2025,RS,3
1629501,1.872,-0.496,-0.338,4347,2025,RS,3
1629524,2.281,2.219,3.269,4972,2025,RS,3
1629539,1.679,0.373,1.434,338,2025,RS,3
1629546,0.291,-0.25,-0.139,2031,2025,RS,3
1629567,0.547,-0.368,-0.649,3838,2025,RS,3
1629568,-0.993,3.42,1.501,3009,2025,RS,3
1629574,1.417,-2.361,-0.643,2775,2025,RS,3
1630096,0.157,-1.416,-0.953,4348,2025,RS,3
1630097,1.264,1.793,2.235,1391,2025,RS,3
1630101,-0.085,-0.291,-0.572,1136,2025,RS,3
1630112,-1.761,0.566,0.01,2164,2025,RS,3
1630114,-0.385,-1.22,-1.585,947,2025,RS,3
1630115,-3.535,-2.424,-3.334,826,2025,RS,3
1630134,1.777,0.655,1.799,3404,2025,RS,3
1630142,0.797,0.872,1.099,3779,2025,RS,3
1630143,-0.915,-1.071,-1.09,1193,2025,RS,3
1630149,3.163,0.03,2.902,3236,2025,RS,3
1630150,0.444,1.103,1.373,1902,2025,RS,3
1630387,0.811,1.424,1.732,1009,2025,RS,3
1630389,-3.575,-0.772,-2.724,3460,2025,RS,3
1630442,2.331,2.316,2.04,2800,2025,RS,3
1630446,-1.675,-0.056,-0.523,2762,2025,RS,3
1630459,-0.293,-1.248,-1.033,544,2025,RS,3
1630461,0.869,-1.042,1.063,392,2025,RS,3
1630462,-0.128,0.863,1.078,2375,2025,RS,3
1630471,1.475,0.156,1.342,2688,2025,RS,3
1630996,0.962,-1.214,0.84,2727,2025,RS,3
1631006,-0.722,1.514,0.51,987,2025,RS,3
1631007,3.586,1.775,3.679,3186,2025,RS,3
1631009,1.038,3.083,2.224,4029,2025,RS,3
1631019,0.19,-1.869,-0.649,4028,2025,RS,3
1631021,0.828,0.478,2.456,706,2025,RS,3
1631022,-1.9,2.762,0.641,2649,2025,RS,3
1631032,0.446,-0.166,0.447,695,2025,RS,3
1631044,-0.188,-0.617,-0.478,3871,2025,RS,3
1631055,0.533,1.786,1.341,1446,2025,RS,3
1631064,-0.154,0.865,-0.247,614,2025,RS,3
1631083,2.071,-1.137,-0.302,2603,2025,RS,3
1631086,1.925,0.099,1.262,4156,2025,RS,3
1631118,-2.054,-0.741,-2.715,1594,2025,RS,3
1631135,-0.643,1.392,-0.111,2955,2025,RS,3
1631141,-2.567,-0.759,-1.539,3766,2025,RS,3
1641648,1.548,-1.422,0.133,5358,2025,RS,3
1641649,-0.915,0.503,-0.728,1803,2025,RS,3
1641650,-1.314,0.129,-1.075,2736,2025,RS,3
1641651,-0.705,0.069,-0.481,1727,2025,RS,3
1641652,0.896,0.14,1.252,2554,2025,RS,3
1641654,0.398,0.765,0.897,454,2025,RS,3
1641656,0.841,-0.078,-0.199,1056,2025,RS,3
1641657,-0.036,2.13,1.628,1560,2025,RS,3
1641658,-2.55,-0.679,-2.459,1032,2025,RS,3
1641660,-1.64,-1.376,-2.705,1117,2025,RS,3
1641661,-0.118,-0.003,0.033,346,2025,RS,3
1641700,-1.32,-2.125,-2.86,460,2025,RS,3
1642210,-2.78,-1.288,-2.497,3061,2025,RS,3
1642240,-1.553,-0.257,-1.657,306,2025,RS,3
1642244,-1.543,1.257,0.217,2572,2025,RS,3
1642286,-1.717,-1.902,-2.616,3811,2025,RS,3
1642287,-2.147,-0.28,-2.903,1605,2025,RS,3
1642288,-1.543,-1.16,-0.863,5678,2025,RS,3
1642289,-0.721,-0.851,-0.082,3993,2025,RS,3
1642290,1.016,1.194,1.66,3216,2025,RS,3
1642291,0.743,-1.076,0.091,4065,2025,RS,3
1642292,-1.142,-3.41,-2.876,2999,2025,RS,3
1642293,-0.297,0.24,-0.163,551,2025,RS,3
1642298,0.427,0.125,0.399,647,2025,RS,3
1642303,0.757,2.029,1.352,1443,2025,RS,3
1642304,-1.445,0.644,-0.442,1581,2025,RS,3
1642320,-1.639,0.578,-1.803,369,2025,RS,3
1642324,0.238,-0.019,0.009,2301,2025,RS,3
1642767,-0.367,-2.528,-1.856,2021,2025,RS,3
1642773,-0.823,-2.388,-3.315,318,2025,RS,3
1642774,0.283,-1.118,-0.099,463,2025,RS,3
1642777,0.446,-0.375,0.219,1712,2025,RS,3
1642782,-2.126,0.223,-0.876,1185,2025,RS,3
1642784,2.069,-0.057,1.65,2431,2025,RS,3
1642785,0.24,0.331,0.404,3133,2025,RS,3
1642792,-0.264,-0.163,-0.058,2654,2025,RS,3
1642793,0.034,-2.273,-1.86,1637,2025,RS,3
1642798,-1.189,1.139,-0.668,1725,2025,RS,3
1642800,-0.831,-0.617,-0.529,1738,2025,RS,3
1642801,-1.642,-0.797,-1.394,1443,2025,RS,3
1642802,-2.082,-1.983,-3.117,1577,2025,RS,3
1642804,0.187,-0.791,-0.608,1572,2025,RS,3
1642808,0.921,0.87,1.533,1513,2025,RS,3
1642809,-1.233,-1.216,-2.222,2419,2025,RS,3
1642815,1.936,1.128,1.364,633,2025,RS,3
1642817,-0.888,-0.161,-0.487,948,2025,RS,3
1642818,-1.203,-2.523,-3.054,822,2025,RS,3
1642820,-0.884,-2.345,-2.1,355,2025,RS,3
1642822,-2.471,-1.017,-2.639,567,2025,RS,3
1642841,-1.147,-0.385,-1.82,431,2025,RS,3
