player_id,orapm_prior,drapm_prior
1628932,0.012709381643765269,0.0025757961783439503
1628327,-0.0007262624203821658,-0.00782420382165605
1627672,-0.0014261570441920313,0.0015757961783439498
1628268,0.009329870839945239,-0.00282420382165605
100949,-0.002155981512657918,0.00497579617834395
203410,-0.009246971661669356,0.00297579617834395
202652,-0.0058659476632696135,-0.0038242038216560496
1628283,-0.010532504902361494,-0.004624203821656051
1628297,0.043572877102847844,-0.00782420382165605
201516,0.0019255981552253666,-0.00242420382165605
1628277,0.0026279839209404393,0.00257579617834395
202252,0.0029436037339471773,0.00017579617834394945
203826,8.427419702286196e-05,0.0011757961783439496
204320,0.0020789271899454647,-0.0004242038216560502
202644,-0.0007262624203821658,-0.00782420382165605
201881,0.000265734948748249,0.0033757961783439493
202657,-0.0004744248071637811,-0.0014242038216560502
1628878,0.0025551194932178895,0.00577579617834395
203859,-0.010630279945888152,-0.00262420382165605
203838,0.00841579219505752,-2.4203821656050285e-05
1628922,0.0015936691456935456,0.005975796178343951
204335,-0.0009204073126435997,0.0001757961783439499
204355,-0.006692189287015426,-0.00062420382165605
1628292,-0.018261960322880556,-0.00422420382165605
1627668,0.01609580534591829,0.00517579617834395
203829,-0.00642940492433634,-0.00042420382165605
201896,-0.0008003175141179788,-0.00302420382165605
1628280,0.005202688800177644,-0.0006242038216560504
204327,-0.012493177763527872,0.00457579617834395
203398,0.01268541019445399,0.0031757961783439497
1628279,0.002528327122321959,-0.0016242038216560501
201067,-0.005714189287015427,0.00037579617834395036
201496,0.004940322137942566,0.0037757961783439504
200676,0.00031803692704688907,-0.0006242038216560502
200665,-0.006370684475496518,-0.0022242038216560506
202670,0.005269024233338414,-0.0012242038216560502
204297,-0.0018644893587860699,-0.00422420382165605
1628508,-0.004237549512942345,-0.00442420382165605
203833,0.001160664985468704,0.001575796178343951
203563,-0.014046511543440365,-0.0010242038216560503
204323,0.010199089097991802,0.0029757961783439496
203823,0.017376922313720844,0.003775796178343949
201907,0.004662692928366255,-0.0010242038216560498
202664,-0.003159071358570579,0.00197579617834395
1627675,-0.00475829083568271,-0.002024203821656051
201518,-0.0013134903536630022,-0.00222420382165605
203024,0.0005065155685816136,-0.0018242038216560502
202658,-0.006058865539269841,0.0019757961783439496
201886,0.007563523926404353,0.0011757961783439496
204324,0.008327447451476951,0.0035757961783439503
203016,-0.01372405395878864,-0.00782420382165605
1628890,0.002810467914727785,0.0003757961783439501
100940,0.01204232916628633,-0.00102420382165605
203399,0.015067414504433458,0.00217579617834395
204322,0.007134952497913002,0.004375796178343949
1628866,-0.011158983387465647,-0.0018242038216560502
202259,-0.0018594354463682759,0.0013757961783439493
1628286,0.0002063029116341397,0.0015757961783439494
204365,-0.009105424583104184,0.0005757961783439496
201503,-0.002787692348556458,0.004575796178343949
201502,7.363246755935827e-05,0.0013757961783439495
1628931,-0.0019112665234141829,0.00717579617834395
203017,0.0007953088206992765,0.002975796178343951
1628868,-0.021084237662904227,-0.0016242038216560506
1627677,-0.002399559306676903,0.003975796178343951
1628933,-0.09955223421507042,-0.00782420382165605
1628913,-0.005802822861358613,0.001575796178343951
203857,-0.012812697045880207,-0.00282420382165605
202650,-0.0040676847459179075,-0.0012242038216560502
202662,-0.006210677429950263,0.0005757961783439496
1627681,-0.020002990266473605,-0.0008242038216560499
202638,-0.005459203770810823,0.007575796178343951
204319,0.0036677038444534256,0.0009757961783439502
1628917,-0.005447201433736812,0.0015757961783439494
1627673,0.014185290892792315,0.0025757961783439507
1628886,-0.011045806148527453,0.0031757961783439505
1628273,-0.010359106452803161,-0.003624203821656051
1627674,-9.287686918266215e-05,-0.00322420382165605
204321,-0.0019488493288455045,-0.006224203821656049
202640,0.012198395446668273,-0.00422420382165605
1628317,-0.002364886500686967,0.00217579617834395
203405,0.002219868469445311,-0.0008242038216560502
203825,0.005618874969193944,-0.0010242038216560498
203866,0.003309460386000034,0.00057579617834395
203402,-0.005261976215213578,-0.00562420382165605
1628909,-0.0067983025098485635,-0.0018242038216560509
1628276,0.0032110601519720365,-0.0012242038216560502
1628915,0.0036593856373707155,-0.0012242038216560502
201913,0.001597127367537175,0.0011757961783439496
204329,0.002690226292937587,0.0017757961783439506
201911,0.0019340312564803874,-0.00022420382165605046
202663,-0.004722095798372208,-0.0038242038216560496
201506,0.013696496668460406,0.00717579617834395
203406,-0.004257091819685854,-0.00262420382165605
201507,-0.0075947268189222265,-0.0006242038216560502
1628285,-0.0048450673742084956,-0.006624203821656049
1628882,-0.015312648661344295,0.00257579617834395
1628263,-0.006655980623016767,-0.00022420382165605046
100915,-0.007650655669919949,-0.0006242038216560504
1628897,-0.005487257477826996,-0.0008242038216560498
202633,0.01983123502759889,0.0009757961783439498
203041,-0.016301889278121273,-0.00342420382165605
203843,-0.03319216703059048,0.00217579617834395
1628926,0.005852279625421961,0.006375796178343951
1628895,-0.005482630353317409,-0.0020242038216560496
201889,-0.007127357845967389,-0.0012242038216560502
202632,0.003305235406779986,0.004175796178343951
1628920,0.0008062730451233854,-0.00282420382165605
1628881,0.004419023953362463,-2.420382165605051e-05
200673,0.0003130932159354623,-0.0018242038216560504
1627670,0.0029916185027608357,-0.00102420382165605
