game_id,poss_id,off_team,def_team,points,off_p1,off_p2,off_p3,off_p4,off_p5,def_p1,def_p2,def_p3,def_p4,def_p5,fga,fgm,fg3a,fg3m,fta,ftm,tov_flag,oreb,oreb_chance,trans_flag,game_date
1022100001,70,1611661313,1611661325,0,204335,1628244,1629477,1630131,1630446,202638,1628909,1628927,1629479,1630438,1,0,0,0,0,0,0,0,1,0,2021-05-14
1022100001,71,1611661325,1611661313,0,202638,202658,1628909,1628927,1629479,204335,1628244,1629477,1630131,1630446,1,0,0,0,0,0,0,0,1,1,2021-05-14
1022100001,72,1611661313,1611661325,2,204335,1628244,1629477,1630131,1630446,202638,202658,1628909,1628927,1629479,1,1,0,0,0,0,0,0,0,1,2021-05-14
1022100001,73,1611661325,1611661313,2,202638,202658,1628909,1628927,1629479,204335,1628244,1629477,1630131,1630446,1,1,0,0,0,0,0,0,0,0,2021-05-14
1022100001,74,1611661313,1611661325,2,204335,1628244,1629477,1630131,1630446,202638,202658,1628909,1628927,1629479,1,1,0,0,0,0,0,0,0,0,2021-05-14
1022100001,75,1611661325,1611661313,2,202638,202658,1628909,1628927,1629479,204335,1628244,1629477,1630131,1630446,1,1,0,0,0,0,0,0,0,0,2021-05-14
1022100001,76,1611661313,1611661325,0,204335,1628244,1629477,1630131,1630446,202638,202658,1628909,1628927,1629479,1,0,0,0,0,0,0,0,1,0,2021-05-14
1022100001,77,1611661325,1611661313,2,202638,202658,1628909,1628927,1629479,204335,1628244,1629477,1630131,1630446,0,0,0,0,2,2,0,0,0,0,2021-05-14
1022100001,78,1611661313,1611661325,3,204335,1628244,1629477,1630131,1630446,202638,202658,1628909,1628927,1629479,1,1,0,0,0,0,0,0,0,0,2021-05-14
1022100001,79,1611661325,1611661313,2,202638,202658,1628909,1628927,1629479,204335,1628244,1629477,1630131,1630446,2,1,0,0,0,0,0,0,0,0,2021-05-14
1022100001,80,1611661313,1611661325,0,204335,1628244,1629477,1630131,1630446,202638,202658,1628909,1628927,1629479,0,0,0,0,0,0,1,0,0,0,2021-05-14
1022100001,81,1611661325,1611661313,1,202638,202658,1628909,1628927,1629479,204335,1628244,1629477,1630131,1630446,0,0,0,0,2,1,0,0,1,0,2021-05-14
1022100001,82,1611661313,1611661325,2,204335,1628244,1629477,1630131,1630446,202638,202658,1628909,1628927,1629479,2,1,0,0,0,0,0,0,0,0,2021-05-14
1022100001,83,1611661325,1611661313,2,202638,202658,1628909,1628927,1629479,204335,1628244,1629477,1630131,1630446,1,1,0,0,0,0,0,0,0,0,2021-05-14
1022100001,84,1611661313,1611661325,2,204335,1628244,1629477,1630131,1630446,202638,1628263,1628909,1628927,1629479,0,0,0,0,2,2,0,0,0,0,2021-05-14
1022100001,85,1611661325,1611661313,0,202638,1628263,1628909,1628927,1629479,204335,1628244,1629477,1630131,1630446,1,0,0,0,0,0,0,0,0,0,2021-05-14
1022100001,86,1611661313,1611661325,3,204335,1628244,1629477,1630131,1630446,202638,1628263,1628909,1628927,1629479,2,1,0,0,0,0,0,1,1,1,2021-05-14
1022100001,87,1611661325,1611661313,0,202638,1628263,1628909,1628927,1629479,204335,1628244,1629477,1630131,1630446,1,0,0,0,0,0,0,0,1,0,2021-05-14
1022100001,88,1611661313,1611661325,2,204335,1628244,1629477,1630131,1630446,202638,1628263,1628909,1628927,1629479,1,1,0,0,0,0,0,0,0,1,2021-05-14
1022100001,89,1611661325,1611661313,2,202638,202650,1628909,1628927,1629479,204335,1628244,1629477,1630131,1630446,3,1,0,0,0,0,0,2,2,0,2021-05-14
1022100001,90,1611661313,1611661325,0,204335,1628244,1629477,1630131,1630446,202638,202650,1628909,1628927,1629479,1,0,0,0,0,0,0,0,1,0,2021-05-14
1022100001,91,1611661325,1611661313,0,202638,202650,202658,1628909,1628927,204335,1628244,1629477,1630131,1630446,0,0,0,0,0,0,1,0,0,1,2021-05-14
1022100001,92,1611661313,1611661325,0,204335,1628244,1629477,1630131,1630446,202638,202650,1628909,1628927,1629479,1,0,0,0,0,0,0,0,1,0,2021-05-14
1022100001,93,1611661325,1611661313,0,202638,202650,1628909,1628927,1629479,204335,1628244,1629477,1630131,1630446,1,0,0,0,0,0,0,0,1,0,2021-05-14
1022100001,94,1611661313,1611661325,2,204335,1628244,1629477,1630131,1630446,202638,202650,1628909,1628927,1629479,1,1,0,0,0,0,0,0,0,1,2021-05-14
1022100001,95,1611661325,1611661313,2,202638,202650,1628909,1628927,1629479,204335,1628244,1629477,1630131,1630446,1,1,0,0,0,0,0,0,0,0,2021-05-14
1022100001,96,1611661313,1611661325,2,204335,1628244,1629477,1630131,1630446,202638,202650,1628909,1628927,1629479,1,1,0,0,0,0,0,0,0,0,2021-05-14
1022100001,98,1611661313,1611661325,0,204335,1628244,1629477,1630131,1630446,202638,202650,202658,1628909,1629479,1,0,0,0,0,0,0,0,1,0,2021-05-14
1022100001,99,1611661325,1611661313,0,202638,202650,1627676,1628909,1629479,204335,1628244,1629477,1630131,1630446,1,0,0,0,0,0,1,1,1,0,2021-05-14
1022100001,100,1611661313,1611661325,3,204335,1628244,1629477,1630131,1630446,202638,202650,1627676,1628909,1629479,1,1,0,0,0,0,0,0,0,0,2021-05-14
1022100001,101,1611661325,1611661313,2,202638,202650,1627676,1628909,1629479,204335,1628244,1629477,1630131,1630446,1,1,0,0,0,0,0,0,0,0,2021-05-14
1022100001,102,1611661313,1611661325,2,204335,1628244,1629477,1630131,1630446,202638,202650,1627676,1628909,1629479,1,1,0,0,0,0,0,0,0,0,2021-05-14
1022100001,103,1611661325,1611661313,0,202638,202650,1627676,1628909,1629479,204335,1628244,1629477,1630131,1630446,0,0,0,0,1,1,0,0,0,1,2021-05-14
1022100001,104,1611661325,1611661313,2,202638,202650,1627676,1628909,1629479,204335,1628244,1629477,1630131,1630446,1,1,0,0,0,0,0,0,0,0,2021-05-14
1022100001,105,1611661313,1611661325,0,204335,1628244,1629477,1630131,1630446,202638,202650,1627676,1628909,1629479,1,0,0,0,0,0,0,0,1,0,2021-05-14
1022100001,106,1611661325,1611661313,2,202638,202650,1627676,1628909,1629479,204335,1628244,1629477,1630131,1630446,1,1,0,0,0,0,0,0,0,1,2021-05-14
1022100001,107,1611661313,1611661325,0,204335,1629477,1630119,1630131,1630446,202638,202650,1627676,1628909,1629479,0,0,0,0,1,1,0,0,0,1,2021-05-14
1022100001,108,1611661313,1611661325,0,204335,1629477,1630119,1630131,1630446,202638,202650,1627676,1628909,1629479,1,0,0,0,0,0,0,0,1,0,2021-05-14
1022100001,109,1611661325,1611661313,0,202638,202650,1627676,1628909,1629479,204335,1629477,1630119,1630131,1630446,0,0,0,0,0,0,1,0,0,1,2021-05-14
1022100001,110,1611661313,1611661325,0,204335,1629477,1630119,1630131,1630446,202638,202650,1627676,1628909,1629479,1,0,0,0,0,0,0,0,1,0,2021-05-14
1022100001,111,1611661325,1611661313,2,202638,202650,202658,1627676,1628909,204335,1629477,1630119,1630131,1630446,2,1,0,0,0,0,0,1,1,0,2021-05-14
1022100001,112,1611661313,1611661325,0,204335,1629477,1630119,1630131,1630446,202638,202650,1627676,1628909,1629479,1,0,0,0,0,0,0,0,1,0,2021-05-14
1022100001,113,1611661325,1611661313,0,202638,202650,1627676,1628909,1629479,204335,1629477,1630119,1630131,1630446,2,0,0,0,0,0,0,1,2,1,2021-05-14
1022100001,127,1611661325,1611661313,0,202638,202650,202658,1627676,1630438,204334,204335,1629477,1630119,1630459,1,0,0,0,0,0,0,0,1,0,2021-05-14
1022100001,128,1611661313,1611661325,0,204334,204335,1629477,1630119,1630459,202638,202650,202658,1627676,1630438,0,0,0,0,0,0,1,0,0,1,2021-05-14
1022100001,129,1611661325,1611661313,0,202638,202650,202658,1627676,1630438,204334,204335,1629477,1630119,1630459,1,0,0,0,0,0,0,0,1,0,2021-05-14
1022100001,130,1611661313,1611661325,2,204334,204335,1629477,1630119,1630459,202638,202650,202658,1627676,1630438,1,1,0,0,0,0,0,0,0,1,2021-05-14
1022100001,131,1611661325,1611661313,0,202638,202658,1627676,1629479,1630438,204334,204335,1629477,1630119,1630459,0,0,0,0,0,0,1,0,0,0,2021-05-14
1022100001,132,1611661313,1611661325,0,204334,204335,1629477,1630119,1630459,202638,202658,1627676,1629479,1630438,1,0,0,0,0,0,0,0,1,0,2021-05-14
1022100001,133,1611661325,1611661313,2,202638,202658,1627676,1629479,1630438,204334,204335,1629477,1630119,1630459,1,1,0,0,0,0,0,0,0,1,2021-05-14
1022100001,135,1611661325,1611661313,2,202638,1628909,1628927,1629479,1630438,204334,204335,1629477,1630119,1630459,1,1,0,0,0,0,0,0,0,0,2021-05-14
1022100001,136,1611661313,1611661325,0,204334,204335,1629477,1630119,1630459,202650,1628909,1628927,1629479,1630438,1,0,0,0,0,0,0,0,1,0,2021-05-14
1022100001,137,1611661325,1611661313,0,202650,1628909,1628927,1629479,1630438,204334,204335,1629477,1630119,1630459,0,0,0,0,0,0,1,0,0,1,2021-05-14
1022100001,138,1611661313,1611661325,2,204334,204335,1629477,1630119,1630459,202650,1628909,1628927,1629479,1630438,1,1,0,0,0,0,0,0,0,1,2021-05-14
